title,url,date,tag,K-E,description,company,publisher,thumb,screenshot,platform
Garden Galaxy,https://store.steampowered.com/app/1970460/Garden_Galaxy/?snr=1_7_7_7000_150_24,2022년 12월 14일,"릴랙싱,샌드박스,아이들러,캐주얼,건설",Garden Galaxy,"Discover, collect and organise to create your own unique garden in this relaxing idle / creative sandbox!",Anneka Tran,Anneka Tran,https://steamcdn-a.akamaihd.net/steam/apps/1970460/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1970460/ss_7723392a5a62a375f973df7f8ecc941c84fa1bc3.116x65.jpg?t=1687914086,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1970460/ss_639780e226b0d384bf28ea0ea976900158eb9640.116x65.jpg?t=1687914086,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1970460/ss_24eca8f8366659fb375b562f1a1a5d19ca27c895.116x65.jpg?t=1687914086,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1970460/ss_a8d29cc69aae918fbb2c96e8b2625f7618417181.116x65.jpg?t=1687914086,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1970460/ss_2964abe475a8e89d3daaf7221d11b9c3706a0614.116x65.jpg?t=1687914086,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1970460/ss_3618d7bb006b1bd02af2f6c7ce20976a3e2c4197.116x65.jpg?t=1687914086",steam
RollerCoaster Tycoon®: Deluxe,https://store.steampowered.com/app/285310/RollerCoaster_Tycoon_Deluxe/?snr=1_7_7_7000_150_24,2014년 5월 22일,"시뮬레이션,경영,클래식,샌드박스,전략",RollerCoaster Tycoon®: Deluxe,"One of the best games from acclaimed Tycoon series, with well designed gameplay mechanics, appealing graphics, and really high re-playability value. There’s no limit to what you can create so design and build the most thrilling roller coaster the world has ever seen!",Chris Sawyer Productions,Atari,https://steamcdn-a.akamaihd.net/steam/apps/285310/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/285310/ss_12036337fe569dee7853cdd275808b49c0f7339d.116x65.jpg?t=1711661866,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/285310/ss_ab352fdbae4a5ec730ece2fde6346f9c5ca69fa4.116x65.jpg?t=1711661866,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/285310/ss_8a55452217f54779c0fcf81551a876444826d06d.116x65.jpg?t=1711661866,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/285310/ss_a6fe28cf40302bfb6972bfe0f13995429515954c.116x65.jpg?t=1711661866,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/285310/ss_636758a3e6e622be634b45a40e6af9771a0633e0.116x65.jpg?t=1711661866",steam
I'm on Observation Duty 5,https://store.steampowered.com/app/1850550/Im_on_Observation_Duty_5/?snr=1_7_7_7000_150_24,2022년 5월 14일,"심리적 공포,공포,분위기 있는,퍼즐,미스터리",I'm on Observation Duty 5,As an employee of a mysterious organization your job is to monitor live surveillance camera footage and spot anomalies using your sharp eyes and good memory. Can you survive the entire night shift or will you succumb into paranoia?,Notovia,Notovia,https://steamcdn-a.akamaihd.net/steam/apps/1850550/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1850550/ss_6b2a4e0fe4661f8bdce3bbf97168e9a3042c6470.116x65.jpg?t=1711721604,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1850550/ss_e26557954f7237eb0a7bdc6eef40e77b41bcca77.116x65.jpg?t=1711721604,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1850550/ss_24a70ba36e791fbe1388cba19964c48025aca507.116x65.jpg?t=1711721604,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1850550/ss_ec73a9d5df025db44996972d30c0335a853a909f.116x65.jpg?t=1711721604,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1850550/ss_0c4e2ef0c8a6d9e75575bf8eb56e712d9d4de84f.116x65.jpg?t=1711721604,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1850550/ss_78c04eb8fe905c0f40066520a4b0f3c8f07d02d1.116x65.jpg?t=1711721604,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1850550/ss_b92d1c601b3087c6942f11e4aff4caaa62cea1e1.116x65.jpg?t=1711721604,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1850550/ss_ab08ae7b9a895a2810a46ef6490ce6b9ed12db21.116x65.jpg?t=1711721604,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1850550/ss_c21d4f2eb3cbee5101fcbd2c3dfda825298ca35c.116x65.jpg?t=1711721604,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1850550/ss_de90e55415fd5e656e5a1ba0cd12dfb15b6f5e7d.116x65.jpg?t=1711721604,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1850550/ss_90c468548c9ab7b7e6dd89d79081eef86f95fd9c.116x65.jpg?t=1711721604,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1850550/ss_0d7725adec313d14e9a5a145ac0bdb300a875267.116x65.jpg?t=1711721604,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1850550/ss_67252d5e44a5e39ace1596c48421a99eb598a44f.116x65.jpg?t=1711721604,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1850550/ss_9dffea5b4828315c9cb3d460db1b8aceb09abab2.116x65.jpg?t=1711721604,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1850550/ss_3b1ca1f7b6e20a8d95c6631745fe05165a4bee2a.116x65.jpg?t=1711721604,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1850550/ss_d3e0d570c6b572b0de14af10aa1971f609985030.116x65.jpg?t=1711721604,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1850550/ss_de5c0316165028db228775d4a17d5f66d72c095c.116x65.jpg?t=1711721604",steam
Conan Exiles,https://store.steampowered.com/app/440900/Conan_Exiles/?snr=1_7_7_7000_150_24,2018년 5월 8일,"생존,오픈 월드,건설,누드,크래프팅,RPG",Conan Exiles,"코난의 대지를 무대로 마법이 가미된 온라인 멀티플레이어 생존 게임이 펼쳐집니다. 싱글 또는 멀티플레이어 모드로 광대한 오픈월드 샌드박스에서 생존하고, 집과 왕국을 건설하고, 적을 제압하십시오.",Funcom,Funcom,https://steamcdn-a.akamaihd.net/steam/apps/440900/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440900/ss_36b605d62038532bbbfab50d62cede6e13f892e1.116x65.jpg?t=1713364471,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440900/ss_47d8b45abbfee53c3d7f3c34b5bacba1fc6e2a4e.116x65.jpg?t=1713364471,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440900/ss_803d48daedde40054e1b8393a8dac1bc906e6db5.116x65.jpg?t=1713364471,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440900/ss_df09dd265b6dcd41382faa860a9ffbd010f1f16d.116x65.jpg?t=1713364471,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440900/ss_83c16be56b980d5df67e52b048f921da490e1dc2.116x65.jpg?t=1713364471,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440900/ss_72f2b2ad01a15c574cbda478ef50a655e3baf7f9.116x65.jpg?t=1713364471,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440900/ss_08c199fd66c6fb35b599e1f4c635d0fbfad5f4da.116x65.jpg?t=1713364471,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440900/ss_5645335e6c77b07b790cb0150d5f56c00aaccb9c.116x65.jpg?t=1713364471,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440900/ss_7bfa72899e9e44bc45fcbdedd600ac3cfea368f6.116x65.jpg?t=1713364471,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440900/ss_463ed4979e80199f50061c277f81b2bc4991ce7f.116x65.jpg?t=1713364471,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440900/ss_863156a8a96f7d3995b2a88ac37030689160f959.116x65.jpg?t=1713364471,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440900/ss_51fceb51dc255e91270c0e103622fc1c854ccb18.116x65.jpg?t=1713364471,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440900/ss_1e3f68246e00d7fe689877b80b92097cbdc33d67.116x65.jpg?t=1713364471,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440900/ss_11e5872346aca73d80b33dd4dfebe2fc6fe18ae0.116x65.jpg?t=1713364471,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440900/ss_a0937193b5a979b9ebae0648e6670a5554b163e8.116x65.jpg?t=1713364471,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440900/ss_0b554025f69bbe4a6bd6e12c4b06377ef1e91f86.116x65.jpg?t=1713364471,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440900/ss_662077b5f77297e2e919425d532305586022c4b0.116x65.jpg?t=1713364471,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440900/ss_5b57b5929bb4522b8c2dec5374a156c618777ff5.116x65.jpg?t=1713364471,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440900/ss_74d59655cb89172e55bf7ebab8628e2de35937bd.116x65.jpg?t=1713364471,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440900/ss_3f1497e3477bf97a69169c71b10fbb5db86f544a.116x65.jpg?t=1713364471,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440900/ss_33b3e9cf1d58521330aa5787ba485578b96f063f.116x65.jpg?t=1713364471,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440900/ss_ac2faf3c9b23bfe225dd81f41332375405e32b6c.116x65.jpg?t=1713364471,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440900/ss_b894f21c39c20f5e4a4e38344889dd3adb5a993d.116x65.jpg?t=1713364471,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440900/ss_34dde193897bdfc21c8339b434655bd184d9d210.116x65.jpg?t=1713364471",steam
The Gallery,https://store.steampowered.com/app/1884570/The_Gallery/?snr=1_7_7_7000_150_24,2022년 9월 8일,"시뮬레이션,자신이 선택하는 모험,수사관,FMV",The Gallery,대화형 인질 - 스릴러 / 소셜 드라마. 예술 큐레이터는 그들의 요구가 충족되지 않는 한 폭탄을 폭파시키겠다는 것을 위협하는 초상화가에 의하여 인질로 잡힙니다. '갤러리' (The Gallery)는 1981 년 (여주인공이 하나 있음)과 2021 년 (남주인공이 있음)을 배경으로 하는2 개의 서술을 포함합니다.,Aviary Studios,Wales Interactive,https://steamcdn-a.akamaihd.net/steam/apps/1884570/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1884570/ss_ebb55a45015e161d4c13bca5f190e20105b2095e.116x65.jpg?t=1708431231,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1884570/ss_52497c9f7663b98774c6077429fe8e17f1390951.116x65.jpg?t=1708431231,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1884570/ss_6e882389d81d26d9a89c556e51ed82ddb803e226.116x65.jpg?t=1708431231,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1884570/ss_54af09cd1d3860bce2c84a1a6abbff74421d053a.116x65.jpg?t=1708431231,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1884570/ss_a6420710cf99966a6fa67844b40578b8fdb5af59.116x65.jpg?t=1708431231,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1884570/ss_b7b5bd00f678743262314c5fa0d949c7a010de69.116x65.jpg?t=1708431231,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1884570/ss_503db42978ca9ce323fe17452269fde2c33af131.116x65.jpg?t=1708431231,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1884570/ss_7d7e9746ddc5801e4c5c3e861f8b0801b2a12b2a.116x65.jpg?t=1708431231",steam
Asphalt 9: Legends,https://store.steampowered.com/app/1815780/Asphalt_9_Legends/?snr=1_7_7_7000_150_24,2022년 8월 2일,"레이싱,무료 플레이,멀티플레이어,컨트롤러",Asphalt 9: Legends,"일류 자동차(Ferari, Porsche, McLaren 등)를 타고 멋진 장관을 자랑하는 실제 장소에서 레이스하여 이 자동차를 수집, 업그레이드 및 마음대로 꾸며 보세요. 액션이 가득한 게임 플레이를 경험하고 싱글 플레이 또는 멀티 플레이에서 능숙한 플레이와 위험을 감수한 노력에 대한 보상을 만끽하세요. 게임 업데이트는 새로운 자동차, 코스 및 기능을 제공합니다.",Gameloft,Gameloft,https://steamcdn-a.akamaihd.net/steam/apps/1815780/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1815780/ss_c160d47c15e6a2242ba06cd40bab90d125757a5a.116x65.jpg?t=1694600490,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1815780/ss_70dbd560428232c67020ac1eb25ac2bf42d8537e.116x65.jpg?t=1694600490,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1815780/ss_65943a79c1662d37b48e589fc7601ef59e091584.116x65.jpg?t=1694600490,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1815780/ss_6bd93bb8df8c3186e04f9215fb814b6574b8f90d.116x65.jpg?t=1694600490,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1815780/ss_17e433e888ebbfd034f59843084aa80a2451b2f1.116x65.jpg?t=1694600490,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1815780/ss_f34f0cbcf190d1d9a516c53959ebc13bc5258894.116x65.jpg?t=1694600490",steam
"어디서 많이 본 그 게임을 막대 인간으로 진짜 만들어 봤는데, 과연 당신이 클리어할 수 있을까?",https://store.steampowered.com/app/2348100/_/?snr=1_7_7_7000_150_24,2023년 7월 20일,"캐주얼,퍼즐,퍼즐 플랫폼,귀여운,유머,2D","YEAH! YOU WANT ""THOSE GAMES,"" RIGHT? SO HERE YOU GO! NOW, LET'S SEE YOU CLEAR THEM!,어디서 많이 본 그 게임을 막대 인간으로 진짜 만들어 봤는데, 과연 당신이 클리어할 수 있을까?","유쾌하고 귀여운 외모를 가진 막대인간으로 어디서 많이 본,해보고 싶었던 ""그 게임""이 등장! 여러가지 미니게임으로 ""그 게임""을 마음껏 플레이하고 즐길수 있는 캐주얼퍼즐게임",MONKEYCRAFT Co. Ltd.,D3PUBLISHER,https://steamcdn-a.akamaihd.net/steam/apps/2348100/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2348100/ss_c7ce62605f43fb0428bec25d647d193c96a93400.116x65.jpg?t=1704939030,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2348100/ss_82665994b1cf674c310151e138245543c14a6a8e.116x65.jpg?t=1704939030,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2348100/ss_98b76654859ba530175df47f908afec772f5bd01.116x65.jpg?t=1704939030,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2348100/ss_107b70f676212f5138e75d95c008daf655a29c6e.116x65.jpg?t=1704939030,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2348100/ss_9ced843f3c1ec243ceac7ab4d2aaa95d3c7c0a99.116x65.jpg?t=1704939030,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2348100/ss_4f40cc826b25c059ef561e425523714fe2afaa2e.116x65.jpg?t=1704939030",steam
File Destined,https://store.steampowered.com/app/2257460/File_Destined/?snr=1_7_7_7000_150_24,2023년 2월 25일,"어드벤처,심리적 공포,생존 공포,어두운,탐험",File Destined,"Can this last case of Oliver, all be just a small part of a bigger picture? Gather clues, unravel the mystery behind the case and uncover the truth.",Metavision Studio,Metavision Studio,https://steamcdn-a.akamaihd.net/steam/apps/2257460/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2257460/ss_13178382f35984dd2d310aa2c40f679f235ea0a3.116x65.jpg?t=1707312979,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2257460/ss_8c8a548b3fab435fdfb8626a2095e2a0f85d2b15.116x65.jpg?t=1707312979,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2257460/ss_8dfbd98b4cf6bbae1385cb0455523f95c86b5b22.116x65.jpg?t=1707312979,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2257460/ss_bdd7b6617eaf703189d1a33daef9e3bb220504c0.116x65.jpg?t=1707312979,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2257460/ss_dbb12f9818859634619862afa2e0470fc0732762.116x65.jpg?t=1707312979,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2257460/ss_c4ca9e0d0d86231a4cf30492a0334af9e6e01c9f.116x65.jpg?t=1707312979,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2257460/ss_bb42cd37329021f3f0ea3ff45e86283d3eae8897.116x65.jpg?t=1707312979,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2257460/ss_7bdd0f5a746f9da471d1c4682f088ecfc360f148.116x65.jpg?t=1707312979",steam
INVITATION To FEAR,https://store.steampowered.com/app/1802330/INVITATION_To_FEAR/?snr=1_7_7_7000_150_24,2021년 11월 25일,"공포,멀티플레이어,협동,생존 공포,어두운",INVITATION To FEAR,"『INVITATION To FEAR』는 1~4인용 호러 서바이벌 게임입니다. 초대장 중 하나를 받고 나면 낯선 곳에서 눈을 뜰 것입니다. 머지 않아 무시무시한 생물이 건물 주위를 배회하고 있음을 알게 될 것입니다. ""그녀""가 당신을 찾지 못하게하십시오.",CHEST BOX,CHEST BOX,https://steamcdn-a.akamaihd.net/steam/apps/1802330/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1802330/ss_01df93e3b406f3723b9a811bc24af24c93b1be00.116x65.jpg?t=1638937223,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1802330/ss_30a8217f590f0f68ecd3b7a8fad3eed1817360b2.116x65.jpg?t=1638937223,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1802330/ss_0f78c5b26ba49c54cc201ccc601d0204dd5103de.116x65.jpg?t=1638937223,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1802330/ss_b7f1b3e8bac2dd4c3f8c8a33ece502202f251e0c.116x65.jpg?t=1638937223,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1802330/ss_a858b0835cc833253ffdb266bc459819efb11d49.116x65.jpg?t=1638937223",steam
SOULCALIBUR VI,https://store.steampowered.com/app/544750/SOULCALIBUR_VI/?snr=1_7_7_7000_150_24,2018년 10월 19일,"격투,액션,캐릭터 커스터마이즈,멀티플레이어",SOULCALIBUR VI,"""최강의 검호들이 연주하는 빛과 어둠의 원점"" 소울 칼리버 시리즈 20주년 최신작이 등장! 무기 격투 액션 게임 최고봉의 미려한 그래픽으로 표현되는 새로운 검극을 체험하라!",BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment,https://steamcdn-a.akamaihd.net/steam/apps/544750/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/544750/ss_38779cc03d7e37c2082d1c0e630107cf2ba61332.116x65.jpg?t=1703656833,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/544750/ss_0a759f4027ad366646fac37399a04599e09c2040.116x65.jpg?t=1703656833,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/544750/ss_d836fa92be989a5793793455d3723d025f860ff1.116x65.jpg?t=1703656833,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/544750/ss_cbc118ee08695b438a37303fb0753df522687f6a.116x65.jpg?t=1703656833,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/544750/ss_48d90ad60e5e2e46f8990896e622e40c1df1ad0d.116x65.jpg?t=1703656833,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/544750/ss_7beaa34d62c37585b90a58a62919428673efb7ef.116x65.jpg?t=1703656833,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/544750/ss_7afa4001cf72e793c38da6e3b5894d7e4169802a.116x65.jpg?t=1703656833,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/544750/ss_2d52a52a3b8707159d51674f2449c614b7a48dcf.116x65.jpg?t=1703656833,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/544750/ss_7889f8fcbae378a11934a23edde8bcb9e811930e.116x65.jpg?t=1703656833,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/544750/ss_f8bde530e1e23138242b1675b41341d6a125a923.116x65.jpg?t=1703656833",steam
