title,url,date,tag,K-E,description,company,publisher,thumb,screenshot,platform
PowerWash Simulator,https://store.steampowered.com/app/1290000/PowerWash_Simulator/?snr=1_7_7_7000_150_4,2022년 7월 15일,"캐주얼,릴랙싱,시뮬레이션,1인칭,샌드박스",PowerWash Simulator,"PowerWash Simulator로 스트레스를 날려버리세요! 세차게 뿜어지는 물줄기 소리로 걱정을 씻어내세요. 파워 세척기를 켜고 눈에 보이는 먼지와 얼룩을 모두 날려 버리고, 반짝이는 마무리로 파워 세척이 주는 소소한 만족감을 느껴보세요.",FuturLab,Square Enix,https://steamcdn-a.akamaihd.net/steam/apps/1290000/library_600x900_2x.jpg,"https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1290000/ss_8782c713c59761ebaacabb214672655a1599ce79.116x65.jpg?t=1712745516,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1290000/ss_29593230c1bbcd6a6f3e371311d21b663679ccaf.116x65.jpg?t=1712745516,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1290000/ss_fdb99469c33092c9eeb564f8c00e05f7dbc298c8.116x65.jpg?t=1712745516,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1290000/ss_49aeb7a5528416c4e830740f0258206ec04510e2.116x65.jpg?t=1712745516,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1290000/ss_4598c670e3a988145425d3097aa1ce0571b81229.116x65.jpg?t=1712745516,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1290000/ss_16730364e49ea4e3eb4c5913aa64c1392443dffb.116x65.jpg?t=1712745516,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1290000/ss_d2bb76f204d3bc7bc499c5816b942a333001b210.116x65.jpg?t=1712745516",steam
Goose Goose Duck,https://store.steampowered.com/app/1568590/Goose_Goose_Duck/?snr=1_7_7_7000_150_4,2021년 10월 4일,"무료 플레이,멀티플레이어,PvP,전략,귀여운",Goose Goose Duck,Time to be a Silly Goose! Immerse yourself in the various environments of the Birdverse of Goose Goose Duck. A game of social deduction where you and your fellow geese must work together to complete your mission. Watch out for those malicious Mallards and other birds!,"Gaggle Studios, Inc.","Gaggle Studios, Inc.",https://steamcdn-a.akamaihd.net/steam/apps/1568590/library_600x900_2x.jpg,"https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1568590/ss_6256b7ad1d4fca501b639b239bd28ae5eb98e16d.116x65.jpg?t=1712094136,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1568590/ss_e99ad644ca2a172527cb41961ce398cf3107ab63.116x65.jpg?t=1712094136,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1568590/ss_e977278c67894f13d1185b76ff15485e5e0f2ce2.116x65.jpg?t=1712094136,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1568590/ss_decb6022643a1b3339f133a812a93d8ee813a516.116x65.jpg?t=1712094136,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1568590/ss_6228b54a9b89725edccff6a562fd265822ee63a1.116x65.jpg?t=1712094136,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1568590/ss_2de5701b051b54a00fbc30f024fa836518186daa.116x65.jpg?t=1712094136,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1568590/ss_3cf34ca51bf63c01de70507e4740ac7dca6ad4cd.116x65.jpg?t=1712094136,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1568590/ss_8cc61e173f675ebf3b6d965f894c106e5fe35269.116x65.jpg?t=1712094136,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1568590/ss_9f4933083f83f6dc06004dc946596d7a8fedb339.116x65.jpg?t=1712094136,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1568590/ss_3d14431f7898325b5117f7aaf282c101318215b4.116x65.jpg?t=1712094136,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1568590/ss_f3c385829f729a59c8e7225a109b70fcbe2f96b7.116x65.jpg?t=1712094136",steam
Call of Duty®: Modern Warfare® III,https://store.steampowered.com/app/2519060/Call_of_Duty_Modern_Warfare_III/?snr=1_7_7_7000_150_4,2023년 11월 10일,"액션,1인칭 슈팅,슈팅,멀티플레이어,군사",Call of Duty®: Modern Warfare® III,기록을 경신한 콜 오브 듀티®: 모던 워페어 II 2022의 속편에서 프라이스 대위와 태스크 포스 141은 궁극의 위협에 맞서 싸웁니다.,Sledgehammer Games,Activision,https://steamcdn-a.akamaihd.net/steam/apps/2519060/library_600x900_2x.jpg,"https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2519060/ss_1fb36c858971c163a14a466049835bfbb98a3ebf.116x65.jpg?t=1716338348,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2519060/ss_b89cdd1e32c9e19d1571589faaa9db8ef3ff6a22.116x65.jpg?t=1716338348,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2519060/ss_0655666903851c360dfafa25141d8e5101d263c5.116x65.jpg?t=1716338348,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2519060/ss_d7bd02fc1e90724b616d5f9a5b9606f34ef704a9.116x65.jpg?t=1716338348,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2519060/ss_c372c7f694bb699fc08802cb32d6ee59e21b9cf4.116x65.jpg?t=1716338348,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2519060/ss_3a14a6080ee0d77b4437944e59e0da20671d035e.116x65.jpg?t=1716338348,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2519060/ss_4fb97a999c78ea49d260aa9276af03401fd4b99d.116x65.jpg?t=1716338348,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2519060/ss_4b82b6138a5a79606d363df220481fdd7826f125.116x65.jpg?t=1716338348,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2519060/ss_a2daabbc8fef9886c412cefc4dc6c23535050c96.116x65.jpg?t=1716338348,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2519060/ss_030f6542895aefb4e96993c636b359ad231d50f6.116x65.jpg?t=1716338348",steam
Longvinter,https://store.steampowered.com/app/1635450/Longvinter/?snr=1_7_7_7000_150_4,2022년 2월 25일,"앞서 해보기,멀티플레이어,생존,크래프팅",Longvinter,"Fish, farm, craft, gather, cook, loot or steal from other players and build a campsite or a village with your friends in an open-world multiplayer sandbox game without rules!",Uuvana Studios,Uuvana Studios,https://steamcdn-a.akamaihd.net/steam/apps/1635450/library_600x900_2x.jpg,"https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1635450/ss_1c12b60baabd6c810ac1d8aad0d8b15aa0eb1a68.116x65.jpg?t=1711546754,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1635450/ss_f0ee49c8821bb85908ca2dd6b450b4f32e78ffbc.116x65.jpg?t=1711546754,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1635450/ss_c2c27c5e07dbba1988016213996ea3019a8eb5de.116x65.jpg?t=1711546754,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1635450/ss_990d0aa9d3f4bb9326317dbf3c5105a3788f65a9.116x65.jpg?t=1711546754,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1635450/ss_bde943cc42014d77bd76c37f7f756a656c441a7e.116x65.jpg?t=1711546754,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1635450/ss_d4c1c017f5ca004b6dcf50010bf9348d3f96fadf.116x65.jpg?t=1711546754,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1635450/ss_e635f988654899e3eee23ced80f4e46500c32f9c.116x65.jpg?t=1711546754,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1635450/ss_4ce3c2ef52d965b33380584bfac8e887ac47d310.116x65.jpg?t=1711546754,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1635450/ss_51aa8b905110e850a2f7eb1bd71be2c1649c707a.116x65.jpg?t=1711546754,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1635450/ss_feaac102a925a49a7496e62816f4fd538cbbc44f.116x65.jpg?t=1711546754,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1635450/ss_0767b6bb1c970929a764efaff4d87d72d1c606e0.116x65.jpg?t=1711546754,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1635450/ss_a53a806e8b0158d27e86cd96269140a9ab5b9bde.116x65.jpg?t=1711546754,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1635450/ss_377de5844658b2fdf9deb4932ef3e3b76adc27a5.116x65.jpg?t=1711546754,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1635450/ss_224057001695a57e7365de79be75890619f86fdb.116x65.jpg?t=1711546754,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1635450/ss_8caa6b65112428e976f5c83f631ff5dba664722d.116x65.jpg?t=1711546754,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1635450/ss_9df4174b810de44846e2acb4d9e37122452e3427.116x65.jpg?t=1711546754,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1635450/ss_98511b1b94909014789a3fff48f20872424421c4.116x65.jpg?t=1711546754,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1635450/ss_787c19d2a99dc966f9478e96a016ee1cd9b9ca7d.116x65.jpg?t=1711546754,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1635450/ss_b42b323bcd38f35bf8dd6f86eceb14d26a077df1.116x65.jpg?t=1711546754",steam
Cities: Skylines,https://store.steampowered.com/app/255710/Cities_Skylines/?snr=1_7_7_7000_150_4,2015년 3월 11일,"도시 건설,시뮬레이션,건설,경영,전략,경제",Cities: Skylines,Cities: Skylines is a modern take on the classic city simulation. The game introduces new game play elements to realize the thrill and hardships of creating and maintaining a real city whilst expanding on some well-established tropes of the city building experience.,Colossal Order Ltd.,Paradox Interactive,https://steamcdn-a.akamaihd.net/steam/apps/255710/library_600x900_2x.jpg,"https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/255710/ss_0754001c88ad4dbfff92faf9a97e8d87cf3f8840.116x65.jpg?t=1716480226,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/255710/ss_e0f842c9327df9defabf120b6c59e1ba42f54a75.116x65.jpg?t=1716480226,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/255710/ss_b5a4b72062b8c4ad677b242963e88c2e624cb1f9.116x65.jpg?t=1716480226,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/255710/ss_39f74526167020dfae4156945f24e7e49d5eedf8.116x65.jpg?t=1716480226,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/255710/ss_a4ebf2b3ad46e620d99fa471708d68b28ea4d7d1.116x65.jpg?t=1716480226,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/255710/ss_013b26f27484941d4edbd406f8df5b5238f120df.116x65.jpg?t=1716480226,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/255710/ss_e90299bea1faee761c11c5242c4e6e89f3ef7fb9.116x65.jpg?t=1716480226,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/255710/ss_79130723c29cdd89f6169514bc4aad03aa58e823.116x65.jpg?t=1716480226,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/255710/ss_7d54fe076aabfd4fbe465517a4f1a4426e9cb367.116x65.jpg?t=1716480226,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/255710/ss_13bf6dcdc9f4e383f885752fbe9114ddb4dfd729.116x65.jpg?t=1716480226",steam
XCOM® 2,https://store.steampowered.com/app/268500/XCOM_2/?snr=1_7_7_7000_150_4,2016년 2월 5일,"전략,턴제,턴제 전략,전술,턴제 전술,RPG",XCOM® 2,"XCOM 2는 수상 경력이 있는 전략 게임 XCOM: Enemy Unknown의 속편입니다. 인류가 외계인 침략군에게 항복한 지 20년, 이제 지구 상에는 새로운 세계 질서가 존재합니다. 수년간을 어둠 속에서 숨어 있었던 XCOM 부대는 반드시 일어나 외계인의 지배를 무너뜨릴 것입니다.",Firaxis Games,2K,https://steamcdn-a.akamaihd.net/steam/apps/268500/library_600x900_2x.jpg,"https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/268500/ss_a95cdbe487dbabf6621962fc92f438e26c5fdfd3.116x65.jpg?t=1646157374,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/268500/ss_ca76303e136d2ea500b8e6546d4319502ae8862a.116x65.jpg?t=1646157374,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/268500/ss_200cb06b3ff1b9af8d445d349391554ac48635b4.116x65.jpg?t=1646157374,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/268500/ss_b2694a32e6211c47b886ee76eabdbcc41cf4b408.116x65.jpg?t=1646157374,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/268500/ss_50b987ea0074e44de58a9b4df87efb529cc8f625.116x65.jpg?t=1646157374,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/268500/ss_0c78d6e8493172f6d6276eb82dc76399159f2f11.116x65.jpg?t=1646157374,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/268500/ss_375a36bca7fb6374e94078f17fc7c8104a4896eb.116x65.jpg?t=1646157374,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/268500/ss_3aca7c3d18a0a99c49658fc939edd27235d17e5f.116x65.jpg?t=1646157374,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/268500/ss_40f86a3cb9a959b4116de2b88f1a52dd8fb7c519.116x65.jpg?t=1646157374,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/268500/ss_da11c0538636cf143a3fd60dc8824144f2ba3c02.116x65.jpg?t=1646157374,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/268500/ss_c42d24a1bd8a9d9d50cbda9772ca3aae5348ce0e.116x65.jpg?t=1646157374,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/268500/ss_ebf8ce7259f56e92cc5fdc75d9eeb2305521e8fb.116x65.jpg?t=1646157374,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/268500/ss_5ef33ec3dbbc5dbe119e0881cfd57360ca3b67bc.116x65.jpg?t=1646157374,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/268500/ss_0aeb69f3b0d79e0934ba99468294f7acaae23459.116x65.jpg?t=1646157374,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/268500/ss_d7c7eee81e4f9de3deac5358a0d8766c11fa83b2.116x65.jpg?t=1646157374,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/268500/ss_306d842978f1ee39fb21bec7998715820b821b5d.116x65.jpg?t=1646157374",steam
토치라이트:인피니트,https://store.steampowered.com/app/1974050/_/?snr=1_7_7_7000_150_4,2023년 5월 10일,"RPG,약탈,핵 앤 슬래시,액션 RPG,액션","Torchlight: Infinite,토치라이트:인피니트",토치라이트: 인피니트는 다양한 게임상을 수상한 명작 ARPG 시리즈 토치라이트의 후속작입니다.,XD,XD,https://steamcdn-a.akamaihd.net/steam/apps/1974050/library_600x900_2x.jpg,"https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1974050/ss_63d04bfd7f3f0eca091d69e98fb2d0d53d7aa4f2.116x65.jpg?t=1713412722,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1974050/ss_55f45e5b3253928dbfe3a2eb9463f0bcb20e3acd.116x65.jpg?t=1713412722,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1974050/ss_32aa2b455502fa69c32672bf14848d783646c651.116x65.jpg?t=1713412722,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1974050/ss_37afc7df3fe7002e50b49cf5348aac80a0c0ecc7.116x65.jpg?t=1713412722,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1974050/ss_347d900e62f77ff6c3101d0af6a291ae897a848a.116x65.jpg?t=1713412722,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1974050/ss_06efb48f9c22fba1afba22c8e0eee8bc959a61b8.116x65.jpg?t=1713412722,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1974050/ss_430b8159f303f90616b135827820e9cc033183c8.116x65.jpg?t=1713412722,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1974050/ss_8fa386ddb4acf15cefa0199ab3fa881de48e6227.116x65.jpg?t=1713412722,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1974050/ss_dcdc015860132de5886a74347fdc51b26e41aefa.116x65.jpg?t=1713412722,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1974050/ss_f553583d00deddeba44c9e0b20644932947e3fa6.116x65.jpg?t=1713412722",steam
STONKS-9800: 주식 시장 시뮬레이터,https://store.steampowered.com/app/1539140/STONKS9800/?snr=1_7_7_7000_150_4,2023년 7월 18일,"앞서 해보기,시뮬레이션,경제,애니메이션,2D","STONKS-9800: Stock Market Simulator,STONKS-9800: 주식 시장 시뮬레이터",80년대 일본 주식시장 사업가가 되어보세요. 텍스트 기반의 게임 STONKS-9800에서 복고풍 분위기를 만끽하며 수입을 늘려보세요.,TERNOX,TERNOX,https://steamcdn-a.akamaihd.net/steam/apps/1539140/library_600x900_2x.jpg,"https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1539140/ss_c17360bdf8e454b44f1c9939454bf0b0efbf5d98.116x65.jpg?t=1709840068,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1539140/ss_ddfa97f2e6bf02550d96aa23d5db24f42340f749.116x65.jpg?t=1709840068,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1539140/ss_5a9a6850adb8004e11c17858ef7911a95decff3b.116x65.jpg?t=1709840068,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1539140/ss_218a5eda2e6410b72eac2c3722e8fa4f9183e6cd.116x65.jpg?t=1709840068,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1539140/ss_aa1244dfcbf177a7aac9da7338016518b31836fc.116x65.jpg?t=1709840068,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1539140/ss_3da0c65bb551160babf1a497addd8d8b42b98704.116x65.jpg?t=1709840068,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1539140/ss_7f3d91c320e0b9018d2c015b716c87f315a0d106.116x65.jpg?t=1709840068,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1539140/ss_7052c8e2def8bc6c6e2f0344deeed601d6b5e28b.116x65.jpg?t=1709840068,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1539140/ss_3a064c10258e83eb9860f0509dd061d662331f8f.116x65.jpg?t=1709840068",steam
방 탈출 시뮬레이터,https://store.steampowered.com/app/1435790/_/?snr=1_7_7_7000_150_4,2021년 10월 19일,"퍼즐,협동,멀티플레이어,방 탈출,1인칭,VR","Escape Simulator,방 탈출 시뮬레이터","Escape Simulator는 단독 또는 온라인 협동 플레이가 가능한 1인칭 퍼즐 게임입니다. 점점 더 많아지는, 고도의 상호 작용이 가능한 방탈출 세트를 탐험하세요. 가구를 옮기고, 모든 것을 집어 들고 검사하고, 냄비를 부수고 자물쇠를 부수세요! 레벨 편집기를 통해 커뮤니티가 만든 방을 지원합니다.",Pine Studio,Pine Studio,https://steamcdn-a.akamaihd.net/steam/apps/1435790/library_600x900_2x.jpg,"https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1435790/ss_fd3f54b512086b2d4467f2a2c013071f05363df9.116x65.jpg?t=1713522706,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1435790/ss_95d843b66c434f308eff367082b004ffeb95ac49.116x65.jpg?t=1713522706,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1435790/ss_b0aec2e77b0cf58cd57a9dda617daa96273672f8.116x65.jpg?t=1713522706,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1435790/ss_897a7cea6c7f1cb18d719a44807865cf880a2f00.116x65.jpg?t=1713522706,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1435790/ss_97ac8646b5229e55008c6d0d1df9b0ec8e4062b5.116x65.jpg?t=1713522706,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1435790/ss_451181f4ed93a55f303a0bd03053fb2690f13bfe.116x65.jpg?t=1713522706,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1435790/ss_0edded8a5eee1fe06254b8011666ba3e33cda285.116x65.jpg?t=1713522706,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1435790/ss_c77fdc1e077cda5354cc1f2237350bfbcb200951.116x65.jpg?t=1713522706,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1435790/ss_107c8e6394d0fa0a438a20ee0f5c41bc37a3e8fa.116x65.jpg?t=1713522706",steam
Mount & Blade II: Bannerlord,https://store.steampowered.com/app/261550/Mount__Blade_II_Bannerlord/?snr=1_7_7_7000_150_4,2022년 10월 25일,"중세,전략,오픈 월드,RPG,전쟁,샌드박스",Mount & Blade II: Bannerlord,"본 게임은 전략/액션 RPG입니다. 캐릭터를 생성하고, 외교에 참여하고, 제작, 거래를 하고, 방대한 중세풍의 샌드박스에서 새로운 땅을 정복하십시오. 군대를 일으켜 전쟁에 뛰어들고, 깊이가 있으나 직관적인 실력 기반의 전투 시스템을 채용한 대규모 실시간 전투에서 자신의 부대에 명령을 내리고 함께 싸우십시오.",TaleWorlds Entertainment,TaleWorlds Entertainment,https://steamcdn-a.akamaihd.net/steam/apps/261550/library_600x900_2x.jpg,"https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/261550/ss_569257e92fd31d58a6fe08053de637071b4518d3.116x65.jpg?t=1707212548,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/261550/ss_9682cf43bf605e9c655c1dbb4b23d1aac73165dc.116x65.jpg?t=1707212548,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/261550/ss_4c9270723717c633c9ec16fa394dab82a071f41c.116x65.jpg?t=1707212548,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/261550/ss_1ab88f5c0198a16f75db23af8477811c0996b864.116x65.jpg?t=1707212548,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/261550/ss_7858b1826060b9344b35569e027f6441f146e6aa.116x65.jpg?t=1707212548,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/261550/ss_69922060ef35debd2a1f00060c81c66e4b9bd5a8.116x65.jpg?t=1707212548,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/261550/ss_eda4ec26be60bf8a1787db9b37e609e41e42ec21.116x65.jpg?t=1707212548,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/261550/ss_2885840eb2e4a2b4a00acb8a8a40baac41b33cfd.116x65.jpg?t=1707212548,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/261550/ss_9b312093ce3b848156495e39b1e69aa6047f0fda.116x65.jpg?t=1707212548,https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/261550/ss_7491c162be633613ff96f34174aff638883de507.116x65.jpg?t=1707212548",steam
