title,url,date,tag,K-E,description,company,publisher,thumb,screenshot,platform
Green Hell,https://store.steampowered.com/app/815370/Green_Hell/?snr=1_7_7_7000_150_9,2019년 9월 5일,"온라인 협동,3인칭 슈팅,멀티플레이어,액션","Green Hell,HELLDIVERS™ 2","은하계 최고의 공격 부대. 빠르고, 정신없고, 격렬한 3인칭 슈팅 게임에서 헬다이버가 되어 적대적인 은하계 전역을 누비며 자유를 위해 싸우세요.",Arrowhead Game Studios,PlayStation PC LLC,https://steamcdn-a.akamaihd.net/steam/apps/815370/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/553850/ss_0c79f56fc7be1bd0102f2ca1c92c8f0900daf4fb.116x65.jpg?t=1715880416,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/553850/ss_33e684e9cb2517af1599f0ca2b57d65ee82c2e51.116x65.jpg?t=1715880416,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/553850/ss_8949ed7dd24a02d5ea13b08fc5c04fab400dc4bd.116x65.jpg?t=1715880416,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/553850/ss_50afbbc4d811c38fe9f64c1fc8d7eb9d9da6d24c.116x65.jpg?t=1715880416,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/553850/ss_cb276fe9f0b09683bdbc496f82b405dbe0ffa1f1.116x65.jpg?t=1715880416,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/553850/ss_d0ac3830833a68d19d4a97c70aef0fba20bf0761.116x65.jpg?t=1715880416,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/553850/ss_3b08a991443164a65f84f1bd9f1363e6c2ec4581.116x65.jpg?t=1715880416,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/553850/ss_8f4af550ecbee08abb616b12cbb3896174dce153.116x65.jpg?t=1715880416,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/553850/ss_3d075daf49e21731cd768ee2ea3adf63857f798c.116x65.jpg?t=1715880416,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/553850/ss_bed14617fc317c2d2b59fdc4d8c4f29b8ddf7ed2.116x65.jpg?t=1715880416,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/553850/ss_e45cb071779848564b3d2dcd7c3d38b7bd81cf9c.116x65.jpg?t=1715880416,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/553850/ss_5dde7ea6922800dfece2a3a319cb68e4f6f67949.116x65.jpg?t=1715880416",steam
하우스 플리퍼 2,https://store.steampowered.com/app/1190970/__2/?snr=1_7_7_7000_150_9,2023년 12월 14일,"시뮬레이션,건설,디자인 및 일러스트레이션,파괴","House Flipper 2,하우스 플리퍼 2","이제 망치에 앉은 먼지를 털어낼 시간이 되었습니다 - 하우스 플리퍼가 완전히 새롭게 돌아왔거든요! 낡아빠진 집을 구매한 뒤 개조하세요! 혹시 새 건물을 짓는 걸 선호하시나요? 이젠 가능하답니다! 뉴비 Flipper로 시작하여 아름다운 Pinnacove 마을을 돕고, 동시에 수익도 올려보세요.",Frozen District,Frozen District,https://steamcdn-a.akamaihd.net/steam/apps/1190970/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1190970/ss_d0e9e3ba3230783d1500b4ff6578b8713d45569c.116x65.jpg?t=1715683757,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1190970/ss_ebe44dda3ac4a6c71d5e438fba55110de065b613.116x65.jpg?t=1715683757,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1190970/ss_8035942937e0d2c2ca3468250adc580713ea0866.116x65.jpg?t=1715683757,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1190970/ss_125b02d1efa6661012ee244aba31cd413f14d093.116x65.jpg?t=1715683757,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1190970/ss_ad19b266f2e405d2ce4e9537482edf0007abed82.116x65.jpg?t=1715683757,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1190970/ss_eff1c934a3dc6cd027a8a4ff3a219ae161f7a5de.116x65.jpg?t=1715683757,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1190970/ss_53f986e6b984caccd99adebbec1c0f69d3e1cbb0.116x65.jpg?t=1715683757,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1190970/ss_81b55bbb5708f6c3b567a707ed0dac913b878dff.116x65.jpg?t=1715683757,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1190970/ss_127718ad7b55e29016c7089b7a935cbbb82ffb94.116x65.jpg?t=1715683757,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1190970/ss_7713029f18844a24050733414e3fd9cbc978cc6b.116x65.jpg?t=1715683757,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1190970/ss_b70b2561dfe57b7e44396c52ac4ae717ea8a50ae.116x65.jpg?t=1715683757,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1190970/ss_f76f6f43d6ef93b1b7f950c47b3a665a7707acd9.116x65.jpg?t=1715683757,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1190970/ss_f66b8dd5ea45f6dd2f99b9fdf77ae6398e2e840f.116x65.jpg?t=1715683757,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1190970/ss_43d65aad5c5317603505a359b46258a46c5d9aee.116x65.jpg?t=1715683757",steam
다른 겨울의 우리들,https://store.steampowered.com/app/1801110/_/?snr=1_7_7_7000_150_9,2023년 8월 10일,"액션,어드벤처,온라인 협동,픽셀 그래픽,협동","BOKURA,다른 겨울의 우리들","""다른 겨울의 우리들""는 2인용 퍼즐 어드벤처 게임입니다. 집을 뛰쳐나온 두 소년이 되어 함께 힘을 합쳐 먼 곳으로 떠나보세요. 두 소년의 여정을 통해 어린 시절의 우정을 되살려보세요.",ところにょり,Kodansha,https://steamcdn-a.akamaihd.net/steam/apps/1801110/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1801110/ss_9848f0972c43b43f2abd1e63ea7d557265a0f861.116x65.jpg?t=1710440090,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1801110/ss_6186043353585ba463611eb8219676c953a46998.116x65.jpg?t=1710440090,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1801110/ss_531716eee4fa84714e235a6589603259287cbf15.116x65.jpg?t=1710440090,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1801110/ss_5a10789af0524abf0846abe09e3977eb617d696c.116x65.jpg?t=1710440090,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1801110/ss_dca98e8a5f3513102e7dbd8174f882a52ba394d1.116x65.jpg?t=1710440090,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1801110/ss_0466444fcde98ce7cee7d2a1f8aa6f3709aaef46.116x65.jpg?t=1710440090,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1801110/ss_3e47712884b296881f3f799967500854e6d09db3.116x65.jpg?t=1710440090,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1801110/ss_03b004d8e93aaf71219bf48867a15ec9bf2ff74b.116x65.jpg?t=1710440090,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1801110/ss_01f305a3e45a95e707ee363cc2c9ca5897c187d5.116x65.jpg?t=1710440090",steam
Palia,https://store.steampowered.com/app/2707930/Palia/?snr=1_7_7_7000_150_9,2024년 3월 26일,"무료 플레이,농장 시뮬레이션,멀티플레이어,탐험",Palia,"Palia는 여러분만을 위해 만들어진 활기로 가득한 새로운 세상입니다. 친구들과 함께 제작, 요리, 낚시, 농사를 하며 꿈에 그리던 삶을 살고 다채로운 캐릭터와 풀어야 할 수수께끼로 가득한 매혹적인 모험을 찾아보세요.",Singularity 6 Corporation,Singularity 6 Corporation,https://steamcdn-a.akamaihd.net/steam/apps/2707930/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2707930/ss_f7385b457b273ecc57d6f256a4426d1a30738125.116x65.jpg?t=1715029082,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2707930/ss_7c497332f55739c497fd22f4d48177fbccfe9d3b.116x65.jpg?t=1715029082,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2707930/ss_a9db4dc55e35f36faf7484f06d43f5b548d87cad.116x65.jpg?t=1715029082,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2707930/ss_59c9140f188b9849ba17cbc69b412d69608b6081.116x65.jpg?t=1715029082,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2707930/ss_a6e07185983c22eb49a9fa5d8c758faf93bea38d.116x65.jpg?t=1715029082,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2707930/ss_054a300603af5d84386b6e2fef4481566168b856.116x65.jpg?t=1715029082,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2707930/ss_95d4f1c662cdc06c5d473d1628f384768c7e653e.116x65.jpg?t=1715029082,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2707930/ss_ffe092f644ac4d02d8764829438014b220128da3.116x65.jpg?t=1715029082,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2707930/ss_7e5f876673b51402055df0103f5deb7fa328b391.116x65.jpg?t=1715029082",steam
Bloons TD 6,https://store.steampowered.com/app/960090/Bloons_TD_6/?snr=1_7_7_7000_150_9,2018년 12월 18일,"타워 디펜스,전략,멀티플레이어,싱글 플레이어",Bloons TD 6,공전의 히트를 기록한 타워 디펜스 게임,Ninja Kiwi,Ninja Kiwi,https://steamcdn-a.akamaihd.net/steam/apps/960090/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/960090/ss_a20e85177d96408281e0672927f8e9137c1f423a.116x65.jpg?t=1709862306,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/960090/ss_c8525f327db944b0c0b9cedeeeca15c5c55797a2.116x65.jpg?t=1709862306,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/960090/ss_4134980ce3fd32fa19b0cb9bc0ecd25674a92a90.116x65.jpg?t=1709862306,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/960090/ss_4267806278ff810e3dd04a63b732b1b89019d57d.116x65.jpg?t=1709862306,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/960090/ss_cc8f0bb7f660dca501806b1853e62664bd26e30b.116x65.jpg?t=1709862306,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/960090/ss_ab05c1ce749ecc1a6e76a8efc4d4dd21f534d091.116x65.jpg?t=1709862306,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/960090/ss_c49e84b50f5326a4d44f49f1e56e317682f53789.116x65.jpg?t=1709862306,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/960090/ss_c8c0cfc3a0c88f497ef7d7c20f30c75a83ef8098.116x65.jpg?t=1709862306,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/960090/ss_736577f8bee8a17bbf694c58f98e5c395980f976.116x65.jpg?t=1709862306,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/960090/ss_d82f8f2022db8c36bb28393434d6e65dea2d9c64.116x65.jpg?t=1709862306",steam
Headbangers: Rhythm Royale,https://store.steampowered.com/app/1761620/Headbangers_Rhythm_Royale/?snr=1_7_7_7000_150_9,2023년 11월 1일,"캐주얼,리듬,배틀 로얄,캐릭터 커스터마이즈",Headbangers: Rhythm Royale,경쾌한 리듬 배틀 로얄 게임인 Headbangers는 마스터 Headbangers 타이틀을 차지하기 위해 29마리의 다른 플레이어 비둘기들과 경쟁하며 퀘스트를 완료해야 합니다!,Glee-Cheese Studio,Team17,https://steamcdn-a.akamaihd.net/steam/apps/1761620/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1761620/ss_704afd22531b81bdaaf1e9f0637b3a2212cd3fb8.116x65.jpg?t=1712565711,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1761620/ss_b3261b268929740b3015b56240c69532cc84830a.116x65.jpg?t=1712565711,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1761620/ss_d227d6b2aa711e8221c904976e4b0920717c0c02.116x65.jpg?t=1712565711,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1761620/ss_a33c188a878835937cb61228738e20ffd209c885.116x65.jpg?t=1712565711,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1761620/ss_f46aba817e5eb7cc26f8cc252456654134b808bb.116x65.jpg?t=1712565711,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1761620/ss_b6a7f98407a8b49fa83e1a1d6b04677e3f02b6ef.116x65.jpg?t=1712565711,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1761620/ss_e9d2be9c136762ab48e573c88127708a037abebe.116x65.jpg?t=1712565711,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1761620/ss_a9a4c3d78f6c46f2d7173c3e593821ec4d62f7d8.116x65.jpg?t=1712565711,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1761620/ss_f0830a0f62cd59b13bc937dfd7f0218ad4b3adcd.116x65.jpg?t=1712565711,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1761620/ss_310e20a1270aa503d7b4ac972744497a04c36554.116x65.jpg?t=1712565711,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1761620/ss_1616baa0edb06d8849c9e5663f7ed9b6cd046d42.116x65.jpg?t=1712565711",steam
They Are Billions,https://store.steampowered.com/app/644930/They_Are_Billions/?snr=1_7_7_7000_150_9,2019년 6월 19일,"기지 건설,개척 시뮬레이션,전략,좀비,생존",They Are Billions,They Are Billions는 세계 종말 후의 행성에서 펼쳐지는 스팀펑크 전략 게임입니다. 얼마 남지 않은 인류를 몰살시키려는 수십억 명의 감염자들에 맞서 생존하기 위해 식민지를 건설하고 방어하십시오. 좀비 종말 이후 인류의 운명은?,Numantian Games,Numantian Games,https://steamcdn-a.akamaihd.net/steam/apps/644930/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/644930/ss_6df3b09ed1be7b6e7d3db4d89cddba9709c3cf1e.116x65.jpg?t=1595631876,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/644930/ss_c886762978b9088bacd9d1b69681f5b2fe40ad8b.116x65.jpg?t=1595631876,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/644930/ss_e53b2c7d2d71caa35c95653d10e9dda925d1c9a6.116x65.jpg?t=1595631876,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/644930/ss_6585e02470091ca84b8dcd3a3079976ad197fbcc.116x65.jpg?t=1595631876,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/644930/ss_e34e580ea478bdc88935d3fac6b5df5319832ff7.116x65.jpg?t=1595631876,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/644930/ss_507057a725883d22e643ca54da6219bdbaa077b2.116x65.jpg?t=1595631876,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/644930/ss_b389baab5bedc42d0a4dcbfa13738914a5f12183.116x65.jpg?t=1595631876,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/644930/ss_c22cdb6b95177b1c406f36acd755bd68cfc45e13.116x65.jpg?t=1595631876,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/644930/ss_4c32c120efcf58bac44ae8316f22a1b2a722185f.116x65.jpg?t=1595631876,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/644930/ss_932f662211434939a57ccdb76bb739166742cd12.116x65.jpg?t=1595631876,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/644930/ss_19bfd289a70f4076a69ec6e6734377779be5545c.116x65.jpg?t=1595631876,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/644930/ss_a00653eeaee1fceba207426ca93ccc13ea5c46a7.116x65.jpg?t=1595631876,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/644930/ss_997b104c194f3d2627f8471bd51020ed16523727.116x65.jpg?t=1595631876,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/644930/ss_5a6c3c13ddf90b45481a49eb5fa14df542158658.116x65.jpg?t=1595631876,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/644930/ss_6f59817caddc20fab4bd2b3e5ceed4d8fa27d494.116x65.jpg?t=1595631876,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/644930/ss_b48a595ba19bc1290cec6ac91eb10c0aea1fc753.116x65.jpg?t=1595631876,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/644930/ss_7bad76a955454c67b3407c22694573ab13288351.116x65.jpg?t=1595631876,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/644930/ss_3590cb48794c93c85a15d7e90b474e8361be3519.116x65.jpg?t=1595631876",steam
페이퍼 트레일 Paper Trail,https://store.steampowered.com/app/1889740/__Paper_Trail/?snr=1_7_7_7000_150_9,2024년 5월 21일,"퍼즐,인디,자연,분위기 있는,탐험,어드벤처","Paper Trail,페이퍼 트레일 Paper Trail",Paper Trail은 종이 처럼 접을 수 있는 세계를 배경으로 모험을 떠나는 하향식 퍼즐 게임입니다.,Newfangled Games,Newfangled Games,https://steamcdn-a.akamaihd.net/steam/apps/1889740/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1889740/ss_1469a801a268e771e65b1c58f2930a9b33614e5d.116x65.jpg?t=1716296422,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1889740/ss_4db0300ff29765dfc82b2ba8386fcbb8a99eba6f.116x65.jpg?t=1716296422,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1889740/ss_a1a611020f74862495fa0777a6d5da84a0c061a2.116x65.jpg?t=1716296422,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1889740/ss_45d405974a6023d5f9bdacb74283fa0cd870f20e.116x65.jpg?t=1716296422,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1889740/ss_d28cf0892fe40d3721d6810dbdbd711914789f53.116x65.jpg?t=1716296422,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1889740/ss_f1ea715db09be919e58d92e06d631f37954b0080.116x65.jpg?t=1716296422,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1889740/ss_9e4f893ebc3bc37803ee9d70e5fe318c59d1514e.116x65.jpg?t=1716296422,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1889740/ss_9775e51da937f32d838b3cd9a84d0d36bd968b2a.116x65.jpg?t=1716296422,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1889740/ss_e19b255556690bfeb881c80cde79471493d5f86b.116x65.jpg?t=1716296422",steam
Kingdom Come: Deliverance,https://store.steampowered.com/app/379430/Kingdom_Come_Deliverance/?snr=1_7_7_7000_150_9,2018년 2월 13일,"중세,RPG,오픈 월드,싱글 플레이어,현실적",Kingdom Come: Deliverance,"킹덤 컴: 딜리버런스는 신성 로마 제국에서 벌어지는 거대한 모험을 담은 스토리 중심의 오픈 월드 RPG 게임입니다. 침략자들에 맞서 싸우며 돌아가신 부모님의 복수를 하고, 흥미로운 임무를 수행하고, 중대한 선택을 하십시오. 장엄한 성, 깊은 숲, 생기있는 마을과 수많은 중세 보헤미아의 풍경을 탐험해 보십시오!",Warhorse Studios,Warhorse Studios,https://steamcdn-a.akamaihd.net/steam/apps/379430/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/379430/ss_1e65496b05d2c37ed0dd7d0c31d73e34fa83533e.116x65.jpg?t=1713464609,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/379430/ss_b9b014da63d552adbf4958d9ce6edab64ecfcbae.116x65.jpg?t=1713464609,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/379430/ss_458888009ad29357b5e8d249e2130f12172a8c44.116x65.jpg?t=1713464609,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/379430/ss_610c1ce30e151a8e9550a9cf9119791e15d3c91a.116x65.jpg?t=1713464609,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/379430/ss_ec23caf08c667e41e29154130141fb9647769e2e.116x65.jpg?t=1713464609,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/379430/ss_a68d90b54017263f56d61a5263c7fc03b392d94f.116x65.jpg?t=1713464609,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/379430/ss_c1e6beff10e5414cf835246b579f59b2135fecf7.116x65.jpg?t=1713464609,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/379430/ss_7b6c8d121de17314d798d556e8803eacaab7a692.116x65.jpg?t=1713464609,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/379430/ss_9ec40cd3dfcd9bfc5a872eb73add45e1380060d6.116x65.jpg?t=1713464609,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/379430/ss_227c2f758d1535f5364938f31fcb1abca6e1f16f.116x65.jpg?t=1713464609,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/379430/ss_486248bdfe29c98f232d0f2bd0a9a841d423960f.116x65.jpg?t=1713464609,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/379430/ss_05e040e6c226d8ff61c581ca78a3e3406570b92f.116x65.jpg?t=1713464609,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/379430/ss_b9dc4d4f75c513f4be466598f9ad1ba28d7b7501.116x65.jpg?t=1713464609,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/379430/ss_9d8c62eb97410cec941377a2f30a8301c9db036f.116x65.jpg?t=1713464609,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/379430/ss_8bbe9cdffbf4332a4ca7e933f9897998b9d2c3e8.116x65.jpg?t=1713464609,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/379430/ss_3778671aec82cd92429c895220166ac08e5ce5f1.116x65.jpg?t=1713464609,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/379430/ss_3c205f4c6b09f7838aa003cac2bdf3842629e50a.116x65.jpg?t=1713464609,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/379430/ss_01dea4f433b9dcf121a3120c6c36712dc136c63a.116x65.jpg?t=1713464609,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/379430/ss_82780eb59b7b211e65987b5c57eb8fd04e98ba54.116x65.jpg?t=1713464609,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/379430/ss_c6c444ea154b0304fcb159969ea8fada83944603.116x65.jpg?t=1713464609,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/379430/ss_613e402777e1a9ab2895eb588aee2fc56b2a3a85.116x65.jpg?t=1713464609,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/379430/ss_52d6e7de0cfc2b85883504985b72947c3c1fbe07.116x65.jpg?t=1713464609,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/379430/ss_569b6634835034afe32f186a2edb6e764199bfa5.116x65.jpg?t=1713464609",steam
DARK SOULS III Deluxe Edition,https://store.steampowered.com/sub/94174/?snr=1_7_7_7000_150_9,2016년 4월 12일,"경영,시뮬레이션,건설,샌드박스,자연,경제","Planet Zoo,플래닛 주","플래닛 주에서 야생의 세계를 건설하세요. 플래닛 코스터와 주 타이쿤의 개발자들이 최고의 동물원 시뮬레이션 게임으로 돌아왔습니다. 실감 나는 서식지를 건설하고, 동물원을 관리하고, 생각하고 느끼고 여러분이 창조한 세계를 탐험하는 진짜 살아 있는 동물들을 만나 보세요.",Frontier Developments,Frontier Developments,https://steamcdn-a.akamaihd.net/steam/apps/703080/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/703080/ss_fac76f23b1b655dd0459db1a443bc8adb02e4279.116x65.jpg?t=1714471716,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/703080/ss_275f9a046ba89aa45944a940b4a5c1baaf50c81e.116x65.jpg?t=1714471716,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/703080/ss_6a247086e998d16983a109f2ab9567b16ddd6ec1.116x65.jpg?t=1714471716,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/703080/ss_37ad5481dcb9ba88f42ef718d0a98450a878ec34.116x65.jpg?t=1714471716,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/703080/ss_c57319ad1fcc446a6a241b279a8477f7b741cd76.116x65.jpg?t=1714471716,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/703080/ss_80cb8f59aed7f52334556b26632dad78b3f3cdba.116x65.jpg?t=1714471716,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/703080/ss_41bb0f354ae0223c82d0c35116c1f4dbb0236333.116x65.jpg?t=1714471716,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/703080/ss_b63dffff1cd4a46f08f9cbccac81265336bbd852.116x65.jpg?t=1714471716,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/703080/ss_ea6fdac54d5dddbba8bb761324bf470bc434aef7.116x65.jpg?t=1714471716,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/703080/ss_3b346fae5c8c28dfa60446bda373eefae180ffe3.116x65.jpg?t=1714471716,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/703080/ss_70bff3dd9973ecba56512c358207659f58b844c9.116x65.jpg?t=1714471716,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/703080/ss_5fe82516d6b1d42399dfded9fb86d6249c9d05cd.116x65.jpg?t=1714471716,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/703080/ss_0e79e7d1efa32a533abefe29054966e3ca84b67e.116x65.jpg?t=1714471716,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/703080/ss_df5f2af0b841d22054eb5c8829a3067575092e40.116x65.jpg?t=1714471716,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/703080/ss_847ab2f5384372ae010b20407364329f238833ce.116x65.jpg?t=1714471716,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/703080/ss_8ebd059a7f3d1728ad821b426846fe4fa825c08a.116x65.jpg?t=1714471716,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/703080/ss_2d0f643ad60fdeb233f49333ac83a5ab21380e0c.116x65.jpg?t=1714471716,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/703080/ss_02c241bac536f6c4a99642c66203fa3abac7e9db.116x65.jpg?t=1714471716,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/703080/ss_e05b4b02ef992b703b9b9d0f039945f3131c8b79.116x65.jpg?t=1714471716,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/703080/ss_020e30b562801d1769d09f4532f39ca3fa4bf8a5.116x65.jpg?t=1714471716,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/703080/ss_07636e5b3b3a7d226747df84bc4b16d4535b4609.116x65.jpg?t=1714471716,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/703080/ss_32e883278d54853e94e44afe4da32b2b692d025c.116x65.jpg?t=1714471716,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/703080/ss_e0d50d629d40b9323d2e0dea141fc3070bf7ab91.116x65.jpg?t=1714471716,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/703080/ss_ad75cdee75f5261e163bc46bd6bb67a039ac4176.116x65.jpg?t=1714471716,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/703080/ss_c6249fea7eb245f50ad467834e7d76b7bf34ba18.116x65.jpg?t=1714471716,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/703080/ss_fd56043a2e19d1d176854b115af9c73a0426a880.116x65.jpg?t=1714471716",steam
