title,url,date,tag,K-E,description,company,publisher,thumb,screenshot,platform
,https://store.steampowered.com/app/1856900/Andro_Dunos_II/?snr=1_7_7_7000_150_40,,"슛뎀업,탄막 슈팅,액션,고난이도,아케이드",Andro Dunos II,"The sequel of the famous Shoot'em up from the Visco studio is back, 30 years after the first opus, released exclusively on Neo-Geo MVS and Neo-Geo AES in 1992 . It's time to bring out your good old battle ship in ANDRO DUNOS 2!",Picorinne Soft,Maximum Entertainment,https://steamcdn-a.akamaihd.net/steam/apps/1856900/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1856900/ss_8aea3a290a69fb5e79e5fe3c203b647bd6c44410.116x65.jpg?t=1707744606,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1856900/ss_2d99d29b4ac8def7cd8f4e5b1abfaea6ced286ba.116x65.jpg?t=1707744606,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1856900/ss_2e413ec7de67a0b5487924dbe23975ee6c4bdc80.116x65.jpg?t=1707744606,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1856900/ss_cc27fcbce5add2b5d06c17c3f832a816b6bb536e.116x65.jpg?t=1707744606,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1856900/ss_826c67ac0e4c7c990828c1a10d5809628a322803.116x65.jpg?t=1707744606,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1856900/ss_d7dc5756de3bf54e47d5ab767534f3392c829ecf.116x65.jpg?t=1707744606,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1856900/ss_663152293b5ca03e832c84ef8e378c03e0e07247.116x65.jpg?t=1707744606,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1856900/ss_0b804fedad14449f7822eb7e330f22d584aa035c.116x65.jpg?t=1707744606",steam
,https://store.steampowered.com/app/2281730/Combat_Master_Season_1/?snr=1_7_7_7000_150_40,,"1인칭 슈팅,액션,멀티플레이어,슈팅,전술",Combat Master: Season 1,Join fast-paced action-packed combat. Play Combat Master -- AAA experience on any hardware. Best-in-class multiplayer gunfight. Next-level extreme performance. Lightning-speed loading time and a whole lot more.,Alfa Bravo Inc,Alfa Bravo Inc,https://steamcdn-a.akamaihd.net/steam/apps/2281730/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2281730/ss_d62dc683783fc37d82ae75ff522d091685a8992c.116x65.jpg?t=1703988934,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2281730/ss_1a095ac09e551429f770a1b6104828cda0b2e6f9.116x65.jpg?t=1703988934,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2281730/ss_6a22e9fe1af69aa96205d67cb35362bba3ad8a43.116x65.jpg?t=1703988934,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2281730/ss_c018c3aba29933d57adac3fc77357d3b090411cf.116x65.jpg?t=1703988934,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2281730/ss_38312bafa4433909798d7d626ece9aed17a47bcd.116x65.jpg?t=1703988934,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2281730/ss_1d96661b75a0d59f26a53c5ddd1efd31039918b6.116x65.jpg?t=1703988934,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2281730/ss_955fc3ad12c3d6b257e49dcb561e1fba00990327.116x65.jpg?t=1703988934,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2281730/ss_e8db718f018d83ee9a6876bebe20aef2729d83a9.116x65.jpg?t=1703988934,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2281730/ss_815496cd2907195fccdfd56f389d73fd59e6ee7b.116x65.jpg?t=1703988934",steam
,https://store.steampowered.com/app/1433140/The_Texas_Chain_Saw_Massacre/?snr=1_7_7_7000_150_40,,"공포,멀티플레이어,생존 공포,고어,팀 기반",The Texas Chain Saw Massacre,"Take on the role of one of the notorious Slaughter family, or their victims, in The Texas Chain Saw Massacre, a third-person asymmetrical horror experience based on the groundbreaking and iconic 1974 horror film. Experience the mad and macabre for yourself in The Texas Chain Saw Massacre.",Sumo Digital,Gun Interactive,https://steamcdn-a.akamaihd.net/steam/apps/1433140/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1433140/ss_d90b4e69b706986c175e0c43bb94946c029f1357.116x65.jpg?t=1715687615,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1433140/ss_4c65bf6cb402eb29f9459ea8f36e6ab6590a5fa9.116x65.jpg?t=1715687615,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1433140/ss_96d1f4281f00af00c1a1e8eee419c65a45a69f98.116x65.jpg?t=1715687615,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1433140/ss_3e8183bd7b7897405eb3503658af2a56533e1222.116x65.jpg?t=1715687615,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1433140/ss_74eeadff4cd71eeec4f1d5304a8e8c0328058621.116x65.jpg?t=1715687615",steam
,https://store.steampowered.com/app/2506160/Fears_to_Fathom__Ironbark_Lookout/?snr=1_7_7_7000_150_40,,"공포,분위기 있는,심리적 공포,내러티브,탐험",Fears to Fathom - Ironbark Lookout,"Jack Nelson, a 24-year-old fire lookout, transferred to a new outpost. As he settled into his new home, he couldn't shake the feeling that something was off, little did he know what was transpiring down in Ironbark State Park.",Rayll Studios,Rayll Studios,https://steamcdn-a.akamaihd.net/steam/apps/2506160/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2506160/ss_2bdff45108e547fbfc3b03ef1aaa68bcf2d44adc.116x65.jpg?t=1714158459,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2506160/ss_4334a8cbfae7c280c2ab6e1f730eb8eab7703a2e.116x65.jpg?t=1714158459,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2506160/ss_169639bd560022208861366511813c92c5c98451.116x65.jpg?t=1714158459,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2506160/ss_47ac7939006050c78035a3aa6938283d73fbd0ab.116x65.jpg?t=1714158459,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2506160/ss_6dbea785a764cac9eb381674fcfbe74e621c3868.116x65.jpg?t=1714158459,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2506160/ss_c7b51ecd7db6d8eb454cdc95dd6564c40897e3f2.116x65.jpg?t=1714158459,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2506160/ss_553ad359b276d47d3b08a47cabea84c9ed7c2358.116x65.jpg?t=1714158459,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2506160/ss_475e86682d6015fbd3c4c6ae61383b15e8036de4.116x65.jpg?t=1714158459,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2506160/ss_0945f52a2ee5be3b2e0796c5d006a653739a3f44.116x65.jpg?t=1714158459",steam
Thronefall,https://store.steampowered.com/app/2239150/Thronefall/?snr=1_7_7_7000_150_40,2023년 8월 2일,"타워 디펜스,전략,도시 건설,미니멀리스트,3D",Thronefall,A minimalist game about building and defending your little kingdom.,GrizzlyGames,GrizzlyGames,https://steamcdn-a.akamaihd.net/steam/apps/2239150/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2239150/ss_4ea45e2165f33f8991291d9f5b9df1181a7003d0.116x65.jpg?t=1707130755,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2239150/ss_c5cf70fceb991a6aa5ecdeb230531d459710e22b.116x65.jpg?t=1707130755,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2239150/ss_31158136c53ff471fc87465b2a8d1a5bd2acc709.116x65.jpg?t=1707130755,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2239150/ss_8c454375f399ae1cdd54a7672c6a583f738d9d6d.116x65.jpg?t=1707130755,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2239150/ss_d324f236bcba0481d2e038834d9a2e7856e5c85b.116x65.jpg?t=1707130755,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2239150/ss_6364e8bc2768c1da3922d231aecf746524d2c653.116x65.jpg?t=1707130755,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2239150/ss_83bbb93e65b8710e14535af1ddf6d2cc5ad8f181.116x65.jpg?t=1707130755,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2239150/ss_caf8603931ded252f2e70751246a7fa4d489547d.116x65.jpg?t=1707130755,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2239150/ss_0904916124cf0be6cd49f28f7d611a256b6cc448.116x65.jpg?t=1707130755,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2239150/ss_5c2e8f4658a95af88424c57ba02843856bee77a1.116x65.jpg?t=1707130755,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2239150/ss_5d9614a296383b88b80189faa617f112ed2228f1.116x65.jpg?t=1707130755",steam
STAR WARS™: Rogue Squadron 3D,https://store.steampowered.com/app/455910/STAR_WARS_Rogue_Squadron_3D/?snr=1_7_7_7000_150_40,2016년 3월 30일,"시뮬레이션,액션,비행,클래식,공상과학",STAR WARS™: Rogue Squadron 3D,"It is a time of great rejoicing in the galaxy. Luke Skywalker, with the help of Wedge Antilles, has blown up the Death Star. But there is little time to celebrate. The mighty Empire is gathering strength for a determined, all-out assault on the Rebel forces.",Factor 5,LucasArts,https://steamcdn-a.akamaihd.net/steam/apps/455910/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/455910/ss_728513edfe7a14831be06cf31445abac39a91e4b.116x65.jpg?t=1586466547,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/455910/ss_3559d87d35588dbb93e9b4631f0c1e5381987905.116x65.jpg?t=1586466547,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/455910/ss_20804e08d827b20b8ebdae01ac2051121e6b3ba1.116x65.jpg?t=1586466547,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/455910/ss_f39d1fd0a235b89de4df8dce750ca71568d52ca3.116x65.jpg?t=1586466547,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/455910/ss_0591eaf70f5d6aa8bbdf5a92b8d35782cee033e0.116x65.jpg?t=1586466547",steam
"Warhammer 40,000: Armageddon - Da Orks",https://store.steampowered.com/app/455340/Warhammer_40000_Armageddon__Da_Orks/?snr=1_7_7_7000_150_40,2016년 8월 18일,"전략,워해머 40K,게임즈 워크숍,턴제 전략","Warhammer 40,000: Armageddon - Da Orks","In Warhammer 40,000: Armageddon - Da Orks, a new turn-based strategy game, players will lead the Orks against the Imperial forces of the Armageddon Steel Legion and Space Marines from a variety of Chapters, under a scorching sun, through hostile ash wastes, and in the shadows of gigantic Hive Cities.",Flashback Games,Slitherine Ltd.,https://steamcdn-a.akamaihd.net/steam/apps/455340/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/455340/ss_cd84e4c71a994c4482429ebcd315b7535c797d5f.116x65.jpg?t=1710932794,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/455340/ss_911f24abf372b735cb25d23004f495b9508f0168.116x65.jpg?t=1710932794,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/455340/ss_5fc8fa817fa1e68a7f9c234264b3496c351e42ad.116x65.jpg?t=1710932794,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/455340/ss_f63ffd44e4dc1bff643f84bdaf0784e23ba1ba85.116x65.jpg?t=1710932794,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/455340/ss_7cc7a59a1ae180d602f2507eb2999784dd8cdcef.116x65.jpg?t=1710932794,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/455340/ss_4afc9e3bbb6417a9c4d0aaf737396ff39c5a2da0.116x65.jpg?t=1710932794",steam
SiNiSistar Lite Version,https://store.steampowered.com/app/1794780/SiNiSistar_Lite_Version/?snr=1_7_7_7000_150_40,2021년 11월 30일,"액션,어드벤처,2D 플랫폼,액션 어드벤처,2D",SiNiSistar Lite Version,"A simple 2D action game centered on themes of masochistic tendencies, yearning for death, as well as despair at being attacked by terrifying beings.",Uu,DLsite,https://steamcdn-a.akamaihd.net/steam/apps/1794780/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1794780/ss_4baac24504a8f691ff12b62c397d6d1ddd92e752.116x65.jpg?t=1638237033,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1794780/ss_a4daa87b81cbfd75032898d2aba977f8b07d3ec7.116x65.jpg?t=1638237033,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1794780/ss_19513afbf2387c8e1f3f62a853d303fe634d95f4.116x65.jpg?t=1638237033,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1794780/ss_41bfbd1f1f4a580383bfbe76e37342a855dcd1bb.116x65.jpg?t=1638237033,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1794780/ss_1ade96e4fb698eeb1dbc35a99b3e38f98633f88c.116x65.jpg?t=1638237033,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1794780/ss_e766fb4ef891003646bfac56edb608f99b161016.116x65.jpg?t=1638237033,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1794780/ss_cb0b128bacec935548f3380710248fc8ea58ff79.116x65.jpg?t=1638237033,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1794780/ss_d0a846ba858515954f90e692b7de35dc4a4a1966.116x65.jpg?t=1638237033",steam
Command & Conquer: Red Alert 3 - Uprising,https://store.steampowered.com/app/24800/Command__Conquer_Red_Alert_3__Uprising/?snr=1_7_7_7000_150_40,2009년 10월 6일,"전략,실시간 전략,기지 건설,멀티플레이어",Command & Conquer: Red Alert 3 - Uprising,"Red Alert 3: Uprising에는 4개의 미니 캠페인이 신규로 포함되어 있어 소련, 연합국, 떠오르는 태양의 제국, 그리고 모두가 좋아하는 사이오닉 일본 여학생 코만도 Yuriko Omega의 기원을 중심으로 한 독특한 캠페인의 스토리를 더욱 깊이 있게 즐길 수 있습니다.",EA Los Angeles,Electronic Arts,https://steamcdn-a.akamaihd.net/steam/apps/24800/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/24800/ss_7b9a39763b4befa62db7832de9e21c716cf2b4f6.116x65.jpg?t=1712755156,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/24800/ss_225d37e17bac35ee6d4edf950d90f2cfd60e3477.116x65.jpg?t=1712755156,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/24800/ss_d4c860439767d942ed998492787b86aa593a2d04.116x65.jpg?t=1712755156,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/24800/ss_7693282d7e37d74dd93c04c1b1c8b902c75b26f8.116x65.jpg?t=1712755156,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/24800/ss_3570f96deeb060ebf0cc49e55dd2f61e56a8f648.116x65.jpg?t=1712755156,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/24800/ss_c62337ad965c229e83fee30751042162556071f1.116x65.jpg?t=1712755156,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/24800/ss_f80d69b7c7727ae6463078008463f88a6199723a.116x65.jpg?t=1712755156,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/24800/ss_e2e0d6c1a898334cfca60a3ea73f26f6bfd67dbf.116x65.jpg?t=1712755156,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/24800/ss_69a1f4c7f74141ba546f9abf1e182daefd86f649.116x65.jpg?t=1712755156,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/24800/ss_cb3b35bfda8216a9b8169415cd1a93da64734cef.116x65.jpg?t=1712755156,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/24800/ss_bf97bb45d7e88ce6f62410743032faaaf66a7784.116x65.jpg?t=1712755156",steam
Half-Life 2,https://store.steampowered.com/app/220/HalfLife_2/?snr=1_7_7_7000_150_40,2007년 10월 10일,"1인칭 슈팅,액션,공상과학,클래식,슈팅",Half-Life 2,"Half-Life는 1998년에 과감한 액션과 끝없이 펼쳐지는 흥미진진한 스토리로 게임 산업에 엄청난 파장을 불러 일으켰습니다. Valve의 데뷔 타이틀은 50개 이상의 올해의 게임 상을 수상했고, PC 게이머로부터 '최고의 PC 게임'으로 선정되었으며, 전 세계적으로 8백만 개 이상 판매되었습니다. 새로 출시된 게임에서는 오리지널 게임의 넘치는 긴장감과 숨가쁜 전개를 그대로 계승하면서 놀랄만한 사실성과 반응성이 추가되었습니다. Half-Life 2 세계에서 플레이어의 행동은 적군과 아군의 감정을 비롯하여 주위의 모든 물리적인 환경에 영향을 미칩니다.",Valve,Valve,https://steamcdn-a.akamaihd.net/steam/apps/220/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/220/0000001864.116x65.jpg?t=1699003213,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/220/0000001865.116x65.jpg?t=1699003213,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/220/0000001866.116x65.jpg?t=1699003213,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/220/0000001867.116x65.jpg?t=1699003213,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/220/0000001868.116x65.jpg?t=1699003213,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/220/0000001869.116x65.jpg?t=1699003213,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/220/0000001870.116x65.jpg?t=1699003213,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/220/0000001871.116x65.jpg?t=1699003213,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/220/0000001872.116x65.jpg?t=1699003213",steam
