title,url,date,tag,K-E,description,company,publisher,thumb,screenshot,platform
INSIDE,https://store.steampowered.com/app/304430/INSIDE/?snr=1_7_7_7000_150_14,2016년 7월 8일,"2.5D,퍼즐 플랫폼,분위기 있는,어두운,공포",INSIDE,홀로 쫓기고 있는 소년은 어두운 프로젝트의 한복판에 휘말리게 됩니다.,Playdead,Playdead,https://steamcdn-a.akamaihd.net/steam/apps/304430/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/304430/ss_d23769199f1e3d498f8293892f0456696458c717.116x65.jpg?t=1684943720,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/304430/ss_b15d0a5c037198b5b9db6a82fedf5018f1b43de5.116x65.jpg?t=1684943720,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/304430/ss_ebeba62a8d2141b4fd36760500529fb2d9a29190.116x65.jpg?t=1684943720,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/304430/ss_8b67b9a40e620c7316df60cb5a783820f77b935c.116x65.jpg?t=1684943720,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/304430/ss_82584c66b8ff7d935481e753596ab36d9b5e9fb7.116x65.jpg?t=1684943720,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/304430/ss_5fa85af6a5041f4671ce148cf3d768d5bfbd51b7.116x65.jpg?t=1684943720,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/304430/ss_272578bb9b90c54609d7071765caa6de3eecdd39.116x65.jpg?t=1684943720,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/304430/ss_a99d452b35944307eee85ff3fb9fe5ec8b32a23e.116x65.jpg?t=1684943720,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/304430/ss_c8cd5a5efd4050faeb87e7e7ade65adb31752237.116x65.jpg?t=1684943720,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/304430/ss_e8b0baf0fb398a23fe58d754a73280c7f0991be8.116x65.jpg?t=1684943720",steam
Squad,https://store.steampowered.com/app/393380/Squad/?snr=1_7_7_7000_150_14,2020년 9월 24일,"군사,현실적,1인칭 슈팅,멀티플레이어,전술",Squad,"스쿼드는 50 대 50 멀티플레이어 일인칭 슈터로서, 팀원간의 소통과 협동을 중심으로 전투의 현장감을 살려낸 게임입니다. 주요 요소로서 차량기반 제병협동 게임플레이, 광활한 맵, 기지 건설, 그리고 분대 무전기능과 사실적인 근접 마이크 채팅을 가능케 하는 위치기반 VoIP기능을 선보입니다.",Offworld,Offworld,https://steamcdn-a.akamaihd.net/steam/apps/393380/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/393380/ss_62314ae7cc786d5f4ce67f191d37e9a1520d4cb4.116x65.jpg?t=1713473051,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/393380/ss_b4e0a80cd5d70fcf2e04e44f08afc598db8bee08.116x65.jpg?t=1713473051,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/393380/ss_d011bf94a4bfbb645c09c09fa0f68061522fa5dc.116x65.jpg?t=1713473051,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/393380/ss_e58eec44436ef659065f12837cfc9c55c8ae9073.116x65.jpg?t=1713473051,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/393380/ss_a419d181682533a3b5b624773bacfb3b0279ad0e.116x65.jpg?t=1713473051,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/393380/ss_dad75bd528133c48043da1479eedb83f6cfa9f8a.116x65.jpg?t=1713473051,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/393380/ss_a5857bdd1ff0c71e6af12393d4642b40cc55f48d.116x65.jpg?t=1713473051,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/393380/ss_42aea87f22459febea72a9e2f6df5d46003196e4.116x65.jpg?t=1713473051,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/393380/ss_097796d0779c7befd5c2fd8c5e58a982831012b3.116x65.jpg?t=1713473051,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/393380/ss_7104c711d927338448fb86882c70ed7a4e396a70.116x65.jpg?t=1713473051,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/393380/ss_0a4ccf99b44b959c4ae186d26d5ce0cd03daefa3.116x65.jpg?t=1713473051,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/393380/ss_c39de587d7cc3b4fd6b28921a301262a1294cc7f.116x65.jpg?t=1713473051,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/393380/ss_97950d3afce83244b88199b103a45d76e9ddc092.116x65.jpg?t=1713473051,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/393380/ss_bd8e2ee00864de749c62d719541a67ff4730e9f7.116x65.jpg?t=1713473051,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/393380/ss_602d31a8254112c1f0fb9deba558b7eff3739831.116x65.jpg?t=1713473051,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/393380/ss_841b39d994779b901cc7ac722cd65f18a0a058c2.116x65.jpg?t=1713473051,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/393380/ss_6fabf783d6897ad15486b2051c997d9f9a8f2ab0.116x65.jpg?t=1713473051,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/393380/ss_b256c427c3dc178a04fb54c92d563aae12c0ea36.116x65.jpg?t=1713473051,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/393380/ss_a50882d54e8fdf8478bbbe5cd8df4bd086fc1a0f.116x65.jpg?t=1713473051,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/393380/ss_fa694ba86cd62d4edc34c8bef3d316d81a04cba1.116x65.jpg?t=1713473051",steam
WRC Generations – The FIA WRC Official Game,https://store.steampowered.com/app/1953520/WRC_Generations__The_FIA_WRC_Official_Game/?snr=1_7_7_7000_150_14,2022년 11월 3일,"레이싱,시뮬레이션,현실적,PvP,멀티플레이어",WRC Generations – The FIA WRC Official Game,"가장 포괄적이고 현실적이면서 실력을 요구하는 랠리 시뮬레이션 게임이 제시하는 모든 도전에 맞서 실력을 증명해 보세요. 액션의 중심으로 뛰어들어 새로 등장한 하이브리드 모델을 포함, 2022 WRC 챔피언십에 실제 출전한 차들을 몰아보세요.",KT Racing,Nacon,https://steamcdn-a.akamaihd.net/steam/apps/1953520/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1953520/ss_cc6ba56413fb0f83e982f038ad618a4a23e72c5c.116x65.jpg?t=1703082608,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1953520/ss_5897337d3eb055326fae7f5ebb97a90d53a91719.116x65.jpg?t=1703082608,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1953520/ss_b8199d821b8d45abffa2c8f23b83c8cc8721e81f.116x65.jpg?t=1703082608,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1953520/ss_2d514f3fc659cfeb3ae67486ecea344c608d55b9.116x65.jpg?t=1703082608,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1953520/ss_1b46bca0190ddcdbf6e16a01f7c9158f1df8e031.116x65.jpg?t=1703082608,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1953520/ss_aadb80a90f3cc73c4759ac55235055517675f8e7.116x65.jpg?t=1703082608,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1953520/ss_f2a784c9b22f472ccf3a71db987f991229ec952a.116x65.jpg?t=1703082608",steam
FEZ,https://store.steampowered.com/app/224760/FEZ/?snr=1_7_7_7000_150_14,2013년 5월 2일,"플랫폼,인디,퍼즐,픽셀 그래픽,탐험,캐주얼",FEZ,"2D 세계의 생명체 Gomez 앞에 어느 날 갑자기 신비한 3D 세계가 모습을 드러냅니다. 이로 인해 Gomez는 시간과 공간의 끝을 향하는 긴 여행을 떠나게 됩니다. 여러분의 능력을 발휘하여 고전적인 4방향 2D 세계에서 3D 건물을 탐험하십시오. 비밀과 고난, 숨겨진 보물이 가득한 아름답고 고요한 느낌의 열린 세계로 모험을 떠나 과거의 비밀을 밝히고 현실과 인식에 대한 진실을 알아내십시오. 사고방식을 바꾸고 다른 방법으로 세상을 들여다보십시오..",Polytron Corporation,Trapdoor,https://steamcdn-a.akamaihd.net/steam/apps/224760/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/224760/ss_f9ecd9ef063e380c38350bf97a234ac8fb20e738.116x65.jpg?t=1572375251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/224760/ss_38a73fa1ebe9fcf4f7c8ee3b80e5de067a6e8897.116x65.jpg?t=1572375251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/224760/ss_a187b036f7bf387b9d2137403d915320bef7c55b.116x65.jpg?t=1572375251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/224760/ss_b6f3865dd7d626e8b6ec5c2df3c7c5f1fc8ce12f.116x65.jpg?t=1572375251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/224760/ss_9636de102a517bc272e66acc525179cd34be9a1b.116x65.jpg?t=1572375251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/224760/ss_c433accea78008474b03f027bc4aacec765f968f.116x65.jpg?t=1572375251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/224760/ss_a05f4ff26d34ed2ab90bc9b70eb0f086b45e7131.116x65.jpg?t=1572375251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/224760/ss_96464069385461712c83aac4c63745c1cd15296f.116x65.jpg?t=1572375251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/224760/ss_9fad5e712bd92d2d04e13ae48d7561f598cb14f5.116x65.jpg?t=1572375251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/224760/ss_052f5322575d56df335377423021da1a7bf18f22.116x65.jpg?t=1572375251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/224760/ss_9e1ae57025af60cb1f0b752ca63cbe8e178cc923.116x65.jpg?t=1572375251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/224760/ss_d9126aac167cb4309d3ff0cc9ab5aaea7fc8d456.116x65.jpg?t=1572375251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/224760/ss_e7c7c0258f48c5a7635840102a5a3574a910c794.116x65.jpg?t=1572375251",steam
Legion TD 2 - Multiplayer Tower Defense,https://store.steampowered.com/app/469600/Legion_TD_2__Multiplayer_Tower_Defense/?snr=1_7_7_7000_150_14,2021년 10월 1일,"타워 디펜스,멀티플레이어,오토 배틀러,전략",Legion TD 2 - Multiplayer Tower Defense,"수천번을 플레이해도 색다른 깊이가있는 싱글/멀티플레이 타워디펜스. 몰려오는 몬스터들로부터 라인을 방어하고 적군의 왕을 한발 먼저 쓰러뜨려야 합니다. 레기온 TD 2 (Legion TD 2)는 전략과 팀워크, 그리고 정확한 예측을 요하는 유일무이한 게임입니다. 1-8명의 파티플레이 가능.",AutoAttack Games,AutoAttack Games,https://steamcdn-a.akamaihd.net/steam/apps/469600/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/469600/ss_e279d036f93bdab230950f04b1144c2d6871621b.116x65.jpg?t=1715672296,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/469600/ss_2f441638aed91cbf8ed69e762bd65cc4c2714203.116x65.jpg?t=1715672296,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/469600/ss_8e107f6f3fb39d31a9edb7a94f4e4a341fb8949d.116x65.jpg?t=1715672296,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/469600/ss_8f9c453a2006974fb2a2807511c4911182da0e3a.116x65.jpg?t=1715672296,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/469600/ss_63044392af869f1f59f35261e51830ce883e1fda.116x65.jpg?t=1715672296,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/469600/ss_c40e516fe5b7e551c69aa46472277ac539c6c1b4.116x65.jpg?t=1715672296,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/469600/ss_0b25155febcd51c518156ce0423508aeb60b369d.116x65.jpg?t=1715672296,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/469600/ss_1efd4ac1582356abe3a96fb58fdd3751590f3d5f.116x65.jpg?t=1715672296,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/469600/ss_f7cdcb157749eaee0d6305ffc8be6e4bb4fdb878.116x65.jpg?t=1715672296,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/469600/ss_d4803d1388de7b1a205f531b77d7c978048165ef.116x65.jpg?t=1715672296,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/469600/ss_a618f0912e73e535a27665567ca1010929b86a8a.116x65.jpg?t=1715672296,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/469600/ss_364802f835f7e0aaabd0aab2519901230787e29f.116x65.jpg?t=1715672296,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/469600/ss_fe2f3cc083360addce182fdbac3412adaf0255fd.116x65.jpg?t=1715672296,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/469600/ss_0a3abd3dc15cfc4766786ff8b1e0ffa2cf0be21b.116x65.jpg?t=1715672296,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/469600/ss_0e640ad32fd952c86f0edbc62ab4427bd07ec7fc.116x65.jpg?t=1715672296,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/469600/ss_bf512bf1610a479f9c3385890d888e855e897c9c.116x65.jpg?t=1715672296",steam
SKYHILL,https://store.steampowered.com/app/382140/SKYHILL/?snr=1_7_7_7000_150_14,2015년 10월 6일,"생존,액션 로그라이크,어드벤처,인디,좀비",SKYHILL,"세계 3차 대전이 끝나고, 세상은 돌연변이로 감염되고, 생필품은 바닥나고 있습니다. 펜트하우스 꼭대기에서 1층까지 이 엉망진창인 호텔을 내려가면서 싸우십시오. 무기를 제작하고, 음식을 찾고, 출구에 도달하십시오. 그렇지 않으면, 갈가리 찢길 것입니다. 아니면, 굶주려 죽거나… 둘 다일 것입니다.",Mandragora,Daedalic Entertainment,https://steamcdn-a.akamaihd.net/steam/apps/382140/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/382140/ss_006d552ef99346f4ecbc71cf9a328c040fc5d4d9.116x65.jpg?t=1709729734,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/382140/ss_4f51720c6cadd6f81e912435f06df4216162b923.116x65.jpg?t=1709729734,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/382140/ss_fc992c69ef837a2811e9a6721779f9463c788068.116x65.jpg?t=1709729734,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/382140/ss_d17459cac9be5c2f8d4d689ac1289c7203ccb568.116x65.jpg?t=1709729734,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/382140/ss_7c1c837a63162d656179abd083c7356d94ff970d.116x65.jpg?t=1709729734,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/382140/ss_494f2ad3def51fa8662fa9b185a765210a37df44.116x65.jpg?t=1709729734,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/382140/ss_7b94b1e11e6a9f30257811189b299ca55d382225.116x65.jpg?t=1709729734,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/382140/ss_216c8703464cd22cfa4444cfe84452ce68cccf7a.116x65.jpg?t=1709729734,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/382140/ss_f575806507fa5291adcc3d88b097f66bbea9245f.116x65.jpg?t=1709729734,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/382140/ss_42178022791c31c9a2ec73958c3c2791d12a38ed.116x65.jpg?t=1709729734",steam
The Last Flame,https://store.steampowered.com/app/1830970/The_Last_Flame/?snr=1_7_7_7000_150_14,2024년 1월 18일,"로그라이트,오토 배틀러,전략,전술,턴제 전략",The Last Flame,"특별한 영웅을 모집하고, 치명적인 적과 싸우고, 강력한 장비를 전리품으로 획득하고 제작하며, 독특한 시너지 효과를 내는 빌드를 발견하고 만들어 보세요! The Last Flame은 끝없는 로그라이크 자동 전투 게임으로, 영웅들로 구성된 정의로운 파티를 이끌고 수많은 도전을 헤쳐나가야 합니다.",Hotloop,Hotloop,https://steamcdn-a.akamaihd.net/steam/apps/1830970/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1830970/ss_4b5bf33cd70be81588b579cae21a399b17a27b9e.116x65.jpg?t=1715633298,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1830970/ss_8ee3eae7c57964c7cbad7ce7a4b07166ca04ea27.116x65.jpg?t=1715633298,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1830970/ss_2f634b08c59c57bc3ce6cfecfa38ef5d590446e9.116x65.jpg?t=1715633298,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1830970/ss_b4fa1bdb44553581dd902ec924db726b437a56b2.116x65.jpg?t=1715633298,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1830970/ss_ca5e63b724fcda6601c6e75178f69437023ac1ff.116x65.jpg?t=1715633298,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1830970/ss_ccaa2bcabd73eb598816bf3f382ebae6b4bd290a.116x65.jpg?t=1715633298,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1830970/ss_a4c2516ea0a47760f1142f8fbee8eb31f2f27987.116x65.jpg?t=1715633298,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1830970/ss_299d1663aa82879c99d4f3aacf4cf4ab0128e19d.116x65.jpg?t=1715633298,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1830970/ss_e89e2f0acd090857891bc6b6c1f2b16c060194a3.116x65.jpg?t=1715633298,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1830970/ss_4847270f3d273f01007524d9dab934a9d4bd61dd.116x65.jpg?t=1715633298,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1830970/ss_a78c7bb0d0e1b201d5d26a8dd8f4da884f2eb953.116x65.jpg?t=1715633298,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1830970/ss_0c70fd685acb501d7b26f94558f6ec0a5a9cd76f.116x65.jpg?t=1715633298,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1830970/ss_1341515182336ee38e51f2508162e551d3d4b86e.116x65.jpg?t=1715633298,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1830970/ss_53cf2d87346eb28b5f3da131fc6c79c2cfcc0102.116x65.jpg?t=1715633298",steam
Left 4 Dead,https://store.steampowered.com/app/500/Left_4_Dead/?snr=1_7_7_7000_150_14,2008년 11월 18일,"좀비,협동,멀티플레이어,1인칭 슈팅,액션",Left 4 Dead,Left 4 Dead는 좀비 무리와 끔찍한 돌연변이인 ‘보스 좀비’에 맞서 싸우는 4명의 생존자를 중심으로 한 대서사시입니다. L4D의 생존 협동 게임 모드는 좀비 대재앙이 발생한 직후를 배경으로 생존자들이 함께 목표를 달성하며 헤쳐 나가는 4편의 '영화' 시리즈로서 최대 4명의 플레이어가 플레이할 수 있습니다.,Valve,Valve,https://steamcdn-a.akamaihd.net/steam/apps/500/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/500/0000006028.116x65.jpg?t=1699003822,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/500/0000006029.116x65.jpg?t=1699003822,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/500/0000006030.116x65.jpg?t=1699003822,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/500/0000006031.116x65.jpg?t=1699003822,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/500/0000006032.116x65.jpg?t=1699003822,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/500/0000006033.116x65.jpg?t=1699003822,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/500/0000006034.116x65.jpg?t=1699003822,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/500/0000006035.116x65.jpg?t=1699003822,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/500/0000006036.116x65.jpg?t=1699003822,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/500/0000006037.116x65.jpg?t=1699003822,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/500/0000006038.116x65.jpg?t=1699003822,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/500/0000006039.116x65.jpg?t=1699003822",steam
Tick Tock: A Tale for Two,https://store.steampowered.com/app/790740/Tick_Tock_A_Tale_for_Two/?snr=1_7_7_7000_150_14,2019년 3월 8일,"퍼즐,협동,온라인 협동,어드벤처,인디,공포",Tick Tock: A Tale for Two,"당신과 당신의 친구는 신비로운 세상에 갇혔습니다. 점점 복잡해지는 퍼즐 세상에서, 시간이 다 되기 전에 탈출하세요. 각 플레이어는 혼자서 모든 걸 볼 수 없으므로, 협력해야만 합니다! 로컬 또는 원격으로 두 개 장치에서 플레이할 수 있습니다. 서로 목소리만 이어져있으면 됩니다.",Other Tales Interactive,Other Tales Interactive,https://steamcdn-a.akamaihd.net/steam/apps/790740/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/790740/ss_8b229572de2893e832b3e8ab4bb1cee77540c90a.116x65.jpg?t=1692880620,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/790740/ss_3fb011120eecb578945037f0f64534ec08f2dfd7.116x65.jpg?t=1692880620,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/790740/ss_60bc3f52f07f8df68e4fd06958db1149e54afabd.116x65.jpg?t=1692880620,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/790740/ss_72533df5edb12dde4d61394cf4a287ed870e4a60.116x65.jpg?t=1692880620,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/790740/ss_6cdc9a712f62fbfeab4eefda9a10da5c555703e3.116x65.jpg?t=1692880620,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/790740/ss_8c54eeb2cfa9ca87e4aad752a1d03b0c0926f992.116x65.jpg?t=1692880620,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/790740/ss_25f32ede32e12fb0051611da32946d9b4c8a4e86.116x65.jpg?t=1692880620",steam
My Summer Car,https://store.steampowered.com/app/516750/My_Summer_Car/?snr=1_7_7_7000_150_14,2016년 10월 24일,"자동차 시뮬레이션,시뮬레이션,운전,오픈 월드",My Summer Car,"My Summer Car is the ultimate car owning, building, fixing, tuning, maintenance AND permadeath life survival simulator. You start the game with hundreds of loose parts and assemble both car and engine.",Amistech Games,Amistech Games,https://steamcdn-a.akamaihd.net/steam/apps/516750/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/516750/ss_5b4b9dba801dbd7dab3ae1a5a936301e07a7ca4c.116x65.jpg?t=1603195332,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/516750/ss_054fac5b897614bc39a30262c627d271b076e934.116x65.jpg?t=1603195332,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/516750/ss_74bcc14019c2afb3ef44bd2ae113f771b0ac7855.116x65.jpg?t=1603195332,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/516750/ss_4167a57718b5e8fc4605b373aa669bfdc18001f0.116x65.jpg?t=1603195332,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/516750/ss_d3b71c779fb9ddf841d605713b215fe047b7f714.116x65.jpg?t=1603195332,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/516750/ss_6280e4a439aa6db95392fbf778c6a80eea669ef8.116x65.jpg?t=1603195332,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/516750/ss_884c71d346aa1bda25bc7e2bbaa0abb914f0a4be.116x65.jpg?t=1603195332,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/516750/ss_e2371f3acbb66b6194be818b3ef1b16f8694d54e.116x65.jpg?t=1603195332,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/516750/ss_3ba14e4ca0ccbdbf99ab4097d9504f3f6b41c352.116x65.jpg?t=1603195332,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/516750/ss_3680ef8dc941ee939bb0bcb26dc389d01f3b00ea.116x65.jpg?t=1603195332,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/516750/ss_06b60ef256be6088bf70db582c4c4d2d8c6b3a25.116x65.jpg?t=1603195332,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/516750/ss_72d540da120536d7344504bf8db455e8a1129623.116x65.jpg?t=1603195332,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/516750/ss_7eb41db1830a35908f4dc7f82ea1c8b7b6306905.116x65.jpg?t=1603195332,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/516750/ss_0bbe5baaf3a88ef988a7988cdf86b5871e9938bf.116x65.jpg?t=1603195332,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/516750/ss_a5f91cc1589a697d6e5f4ebd79fcbfca6b80a58b.116x65.jpg?t=1603195332,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/516750/ss_efef00dbd07a675221543120526bf380bc1a0f19.116x65.jpg?t=1603195332,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/516750/ss_30cfacc7ae91cf5c9cb1d4a830cd8fb9eea9a2fd.116x65.jpg?t=1603195332,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/516750/ss_56ac2d9cdb5bee76ba289b201ee8d182b560cbbb.116x65.jpg?t=1603195332,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/516750/ss_d20306077a30f1b3427b17bb93112f41cc21647b.116x65.jpg?t=1603195332",steam
