title,url,date,tag,K-E,description,company,publisher,thumb,screenshot,platform
아름다움의 유혹,https://store.steampowered.com/app/2733530/_/?snr=1_7_7_7000_150_29,2024년 3월 25일,"공상과학,연애 시뮬레이션,싱글 플레이어,FMV","Seduction of Beauty,아름다움의 유혹","돈 런_뷰티 이즈 체이싱 유는 새로운 1인칭 몰입형 리얼 인터랙티브 비디오 게임으로, 6명의 개성 넘치는 히로인들과 함께 독특한 사랑의 여정을 떠나게 됩니다. 이 가상 세계에서는 만남에서 사랑에 빠지고, 논쟁과 선택에 이르기까지 일련의 감정적 파장을 경험하게 되며, 이 모든 것이 1인칭 시점으로 표현되어 사실적인 인터랙티브 경험에 깊이 몰입할 수 있습니다.","Chengdu Jiabo Dexin Technology Co. , Ltd","Chengdu Jiabo Dexin Technology Co. , Ltd",https://steamcdn-a.akamaihd.net/steam/apps/2733530/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2733530/ss_1c9cf329e4ad295f3b1ca3970834f6afe492ff5e.116x65.jpg?t=1711960251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2733530/ss_5e32fa5d5155c44c0d3d162d812b0dc78d74b19a.116x65.jpg?t=1711960251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2733530/ss_6753bddbe6e399bd3c70bb484087b98a249aec6d.116x65.jpg?t=1711960251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2733530/ss_ed17c6bf9e7b54626c6a9baae02adab8bc905844.116x65.jpg?t=1711960251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2733530/ss_c3de2405d2bb1875358454987e1fb5d22d7b6ba1.116x65.jpg?t=1711960251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2733530/ss_0097603ee835a612843de74b963d8acb8406188c.116x65.jpg?t=1711960251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2733530/ss_a4b80fcb9c2acbc927e41af23e38d94e2ef22e13.116x65.jpg?t=1711960251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2733530/ss_5db793e0c1d55ee3d1c03da0e61229d73b851949.116x65.jpg?t=1711960251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2733530/ss_23645ff217086c6f22a829b665fbb80fad1c7add.116x65.jpg?t=1711960251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2733530/ss_f40254a93bd6305911923eaf9909f82a9a62e331.116x65.jpg?t=1711960251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2733530/ss_d3ac18cd0064578ca61f0ad1f6844584cbcd7fc9.116x65.jpg?t=1711960251",steam
女拳主義F-ist！一般向版,https://store.steampowered.com/app/2205750/Fist/?snr=1_7_7_7000_150_29,2023년 11월 16일,"캐주얼,선정적인 내용,헨타이,누드,만화 같은","Waifu Fighter -Family Friendly,女拳主義F-ist！一般向版","One day, women became very powerful and dominated all fighting arenas. You had been living in seclusion for training for twenty years. You aimed at the championship of martial arts. Encountering female fighters all over the world, you had to do your best to defeat them successfully!",Happy Monster Studio,Mango Council,https://steamcdn-a.akamaihd.net/steam/apps/2205750/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2205750/ss_b0f2461505f88a848aaeee475529dc46ad3127ba.116x65.jpg?t=1701747484,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2205750/ss_654db0013fbbe3fb4542ee6b2656d9d99c67d844.116x65.jpg?t=1701747484,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2205750/ss_57497cbb4c2fcad5e146d408c038cdc911073efa.116x65.jpg?t=1701747484,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2205750/ss_b2b2d1252b802b003871ffae71f217df4f3a552d.116x65.jpg?t=1701747484,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2205750/ss_ed7a8f6143286af09cea52bdfcfb842dc64354ba.116x65.jpg?t=1701747484,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2205750/ss_4aee7f4c5063355784056acf26bbb53524454a80.116x65.jpg?t=1701747484",steam
미스터 프레퍼,https://store.steampowered.com/app/761830/_/?snr=1_7_7_7000_150_29,2021년 3월 19일,"생존,시뮬레이션,기지 건설,크래프팅,경영","Mr. Prepper,미스터 프레퍼",종말을 대비하는 Mr. Prepper는 뭔가 잘못되었다는 걸 알고 있습니다.당신은 핵전쟁의 위협 속에서 다가올 상황에 대비해야 합니다. 편집증적인 정부는 거짓된 자유를 약속하며 사람들을 통제하려 합니다. 이 생존제작게임의 일상에서 당신은 정부에게 현명하게 대처해야 합니다.,Rejected Games,PlayWay S.A.,https://steamcdn-a.akamaihd.net/steam/apps/761830/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/761830/ss_f4a41a6ad49f4397d079fa0ba64576b91882313d.116x65.jpg?t=1712137273,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/761830/ss_226ee01a2f811c41de81a79c22ded1753c4adaf6.116x65.jpg?t=1712137273,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/761830/ss_d7d4246301813c4caa0e947b72497340b7158973.116x65.jpg?t=1712137273,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/761830/ss_68505c455343c583d5c6da450c5eed61ae415f85.116x65.jpg?t=1712137273,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/761830/ss_245fa852d4380bb8e143599e098554e9247a6b37.116x65.jpg?t=1712137273,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/761830/ss_e868ac2a62c11aa233a7d5dc05bcc7d2fac10ed0.116x65.jpg?t=1712137273,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/761830/ss_4ba6c704f14fb13f1baf8b907f03833592b2bc4f.116x65.jpg?t=1712137273,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/761830/ss_7bb33d2969d3db60b3d74a25a1a3f35c0628c914.116x65.jpg?t=1712137273,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/761830/ss_8f2bdaa8ffd84fa7e27640b5d6b59df9179e47ad.116x65.jpg?t=1712137273,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/761830/ss_69f273404708108be12567310fd7da43f5ba7a32.116x65.jpg?t=1712137273,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/761830/ss_40efd68e46b64f5425c10238a08d11a21a72e9d5.116x65.jpg?t=1712137273",steam
XCOM®: Chimera Squad,https://store.steampowered.com/app/882100/XCOM_Chimera_Squad/?snr=1_7_7_7000_150_29,2020년 4월 24일,"전략,턴제 전술,턴제,턴제 전략,외계인",XCOM®: Chimera Squad,XCOM: Chimera Squad delivers an all-new story and turn-based tactical combat experience in the XCOM universe.,Firaxis Games,2K,https://steamcdn-a.akamaihd.net/steam/apps/882100/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/882100/ss_05da9ecfa48f79eaf04f1efa02043130c81d2b52.116x65.jpg?t=1603903072,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/882100/ss_29e66f5367aa6f42db117bf1bd13ef3167ee6be1.116x65.jpg?t=1603903072,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/882100/ss_85c538c08dbc74a109dd13f47e14a9678146b1e2.116x65.jpg?t=1603903072,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/882100/ss_73be46336d1c23bacf5cd347ed8743b456c96ff7.116x65.jpg?t=1603903072,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/882100/ss_cdfbe0e462e9bb0c5ab831e49a07ab91928c1624.116x65.jpg?t=1603903072,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/882100/ss_a7d8575bebe935589127a50828a83dfbd9585787.116x65.jpg?t=1603903072,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/882100/ss_adcd8271e4e9f57dacde44c138330dec5a3f3df3.116x65.jpg?t=1603903072",steam
Fairy Biography4 : Affair,https://store.steampowered.com/app/2387590/Fairy_Biography4__Affair/?snr=1_7_7_7000_150_29,2023년 6월 9일,"후방주의,누드,선정적인 내용,헨타이,귀여운",Fairy Biography4 : Affair,"Fairy Biography4 : Affair는 동양 신화의 요소를 가미한 캐주얼 전략 게임으로, 시리즈의 독특한 세계관을 이어가며 고대와 현대가 교차하는 판타지 세계를 선사합니다.",Lovely Games,Lovely Games,https://steamcdn-a.akamaihd.net/steam/apps/2387590/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2387590/ss_8646446ff46b7f93610d4021ed0db9d28ab1f8b4.116x65.jpg?t=1713928144,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2387590/ss_2ca45a1fd56050c7b156ee656945293e4d494f5a.116x65.jpg?t=1713928144,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2387590/ss_a08a1c401dfc2b2f9ba14336e3c8c663d51acb39.116x65.jpg?t=1713928144,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2387590/ss_0fa625c1c298d61fa21f12ff0433142f89e59ab4.116x65.jpg?t=1713928144,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2387590/ss_f067452e4f2965c9663dbf6d50ed551dcd0f2a0d.116x65.jpg?t=1713928144,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2387590/ss_b633a69b240edf1d67d6186902496595b4f08e13.116x65.jpg?t=1713928144,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2387590/ss_467d96bfd8950bcf927f7e365ebc2c2bb0869b44.116x65.jpg?t=1713928144,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2387590/ss_8254ccca96389fe495be29e5b5c59a0f06fef299.116x65.jpg?t=1713928144,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2387590/ss_2b9f3728f0f651637c54c367fc954e8c208ac735.116x65.jpg?t=1713928144,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2387590/ss_fca5ebf02cd88f56823a1f5d0406f853ce7487ab.116x65.jpg?t=1713928144,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2387590/ss_51a03eb00fc25aebdd39b6e032ff4a9cad258c73.116x65.jpg?t=1713928144,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2387590/ss_546cc41960ad071650bce1fee98cfbe52cc28e6d.116x65.jpg?t=1713928144",steam
LEGO® Batman™ 3: Beyond Gotham,https://store.steampowered.com/app/313690/LEGO_Batman_3_Beyond_Gotham/?snr=1_7_7_7000_150_29,2014년 11월 12일,"레고,어드벤처,액션,멀티플레이어,오픈 월드",LEGO® Batman™ 3: Beyond Gotham,The Caped Crusader joins forces with the super heroes of the DC Comics universe and blasts off to outer space to stop the evil Brainiac from destroying Earth.,TT Games Ltd,WB Games,https://steamcdn-a.akamaihd.net/steam/apps/313690/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/313690/ss_67bb5a7afd535cfe43dd382a342a5964d6fc74e0.116x65.jpg?t=1573510385,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/313690/ss_d533f45ea1cab37689710e5125af10e70855cc5c.116x65.jpg?t=1573510385,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/313690/ss_08f80367bea3ea25c76b507bd3b2fd83602e0c36.116x65.jpg?t=1573510385,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/313690/ss_bc954eff29cd033882cea9f945e6fd45fc74909a.116x65.jpg?t=1573510385,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/313690/ss_be426dc622608af2917afa22026b56b63cac3180.116x65.jpg?t=1573510385,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/313690/ss_2ec9794fca7b4ff8b7c4e7d019512f4435b17b52.116x65.jpg?t=1573510385,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/313690/ss_b1f528335bb5d7e4b73d663c042a9dee4dd210af.116x65.jpg?t=1573510385,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/313690/ss_ff0e3ccefc7fbc154a712e5061d0f8db3809c10f.116x65.jpg?t=1573510385,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/313690/ss_2e4dd401472579ef57ef8ee8c6d92b1c63705b3c.116x65.jpg?t=1573510385,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/313690/ss_ea548eece6fe362fdf5c5eaf0c3bf27e9dd38e9f.116x65.jpg?t=1573510385,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/313690/ss_0119f7e9433511a880766dee2d417b1ad5c94e41.116x65.jpg?t=1573510385,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/313690/ss_73de20244d501296affa58d3fb6be1fab0597fe0.116x65.jpg?t=1573510385",steam
DCL - The Game,https://store.steampowered.com/app/964570/DCL__The_Game/?snr=1_7_7_7000_150_29,2020년 2월 19일,"시뮬레이션,레이싱,스포츠,액션,어드벤처",DCL - The Game,DCL The Game은 전문 드론 레이싱 팀들이 참여하는 세계 최고의 챔피언십인 Drone Champions League L의 공식 비디오 게임입니다.,Drone Champions AG,Drone Champions League,https://steamcdn-a.akamaihd.net/steam/apps/964570/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/964570/ss_13b8e435bbafdf2a96ee64e613a61e9bf7c38252.116x65.jpg?t=1664962971,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/964570/ss_ac08639e1b4bbe4592b1ce3a906f248255547d8f.116x65.jpg?t=1664962971,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/964570/ss_7752951f8e75f7ecdab078f21b98d155c9459700.116x65.jpg?t=1664962971,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/964570/ss_3c8e9a4e3a01655e28c8fa1f2210532aede6cac3.116x65.jpg?t=1664962971,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/964570/ss_b1c1c8adebe1aa6a9f0380d9350f75a512473acf.116x65.jpg?t=1664962971,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/964570/ss_ee6aaf77f74708e6e9e801ffc15c44e14ef2bbb1.116x65.jpg?t=1664962971,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/964570/ss_42a55f645432eb14078b93d72854bd45352767ca.116x65.jpg?t=1664962971,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/964570/ss_9e9ffe326f8167346dc63d690885bb338708d1ed.116x65.jpg?t=1664962971,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/964570/ss_33558e900045c36f54fbd387a396b4da51cbd973.116x65.jpg?t=1664962971,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/964570/ss_f72c373bd983b94a8ac2eae1a485554d9422b730.116x65.jpg?t=1664962971,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/964570/ss_6ff7bd46dcd8e498218df4ce5611369bcb630b9c.116x65.jpg?t=1664962971",steam
Age of Empires: Definitive Edition,https://store.steampowered.com/app/1017900/Age_of_Empires_Definitive_Edition/?snr=1_7_7_7000_150_29,2019년 8월 20일,"전략,실시간 전략,멀티플레이어,도시 건설",Age of Empires: Definitive Edition,"20년 전 발매된 역사적인 실시간 전략 게임 Age of Empires가 완성된 형태로 돌아옵니다. 40시간이 넘는 현대화된 게임 플레이, 완전히 새로운 4K 그래픽, 8인 멀티 플레이어 전투 및 여러 새로운 기능들을 제공합니다. 역사 속으로 돌아가 보세요.",Forgotten Empires,Xbox Game Studios,https://steamcdn-a.akamaihd.net/steam/apps/1017900/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1017900/ss_8eb2a7b1ebeb669f107c4af1afb1118f2d8a8e5f.116x65.jpg?t=1688053940,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1017900/ss_934c6edd764cb8d3cbf91c636d472ff60e244ec3.116x65.jpg?t=1688053940,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1017900/ss_bfd3d1e91f386b53f92aba8340faa31260d43e1b.116x65.jpg?t=1688053940,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1017900/ss_12a7ccb12eecca44db51e3a61bb6232f4db40c52.116x65.jpg?t=1688053940,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1017900/ss_023af2ed06276794ba1d7390a10c7ed13b5dc995.116x65.jpg?t=1688053940",steam
Ratropolis,https://store.steampowered.com/app/1108370/Ratropolis/?snr=1_7_7_7000_150_29,2020년 12월 22일,"전략,덱빌딩,타워 디펜스,카드 배틀,인디",Ratropolis,"로그라이트, 타워 디펜스, 도시 건설, 덱 빌딩 카드 게임의 조합! 중독성이 강하고 빠른 게임 템포로 가득 찬 새로운 종류의 실시간 전략 게임입니다. 자신만의 덱을 통해 도시를 방어해서 역사상 가장 큰 래트로폴리스를 건설하세요!",Cassel Games,Cassel Games,https://steamcdn-a.akamaihd.net/steam/apps/1108370/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1108370/ss_8729602610b32140e468f04a9189eb5b06c4a7a2.116x65.jpg?t=1699857918,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1108370/ss_e93b37eca551fbcd4fcbaf717b89d8b163f8e2e2.116x65.jpg?t=1699857918,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1108370/ss_4117c55b6fe5aa2e8a7b5b83ed72fa411fc1a5a9.116x65.jpg?t=1699857918,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1108370/ss_8d2679a8decbf1eba77fdd29906a4f01533e5672.116x65.jpg?t=1699857918,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1108370/ss_0824d6840e36e9c5ed2815f86fe92e4e499e8312.116x65.jpg?t=1699857918,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1108370/ss_7fbcf15ca061fe7619447705b67d58c867fd0c3e.116x65.jpg?t=1699857918,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1108370/ss_8d4e17691246c84ee9b28b78b583f6da5571e155.116x65.jpg?t=1699857918,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1108370/ss_2b1051e035e156ccbc35c59374d22dd8c669bc71.116x65.jpg?t=1699857918,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1108370/ss_d0301f58a5436a54d75d54fc472ba64fd775b15c.116x65.jpg?t=1699857918,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1108370/ss_86676fda56882c0ff3f878e5d46f5097ffbfb4c6.116x65.jpg?t=1699857918,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1108370/ss_02b7e74eb6051a14c3eeea4dee2ced42ff6b9a94.116x65.jpg?t=1699857918,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1108370/ss_58d264644bb88564556740708cab4c190fd345f4.116x65.jpg?t=1699857918",steam
동방광요야 ~ Lost Branch of Legend,https://store.steampowered.com/app/1140150/__Lost_Branch_of_Legend/?snr=1_7_7_7000_150_29,2022년 8월 18일,"앞서 해보기,카드 배틀,턴제 전술,로그라이트","Touhou: Lost Branch of Legend,동방광요야 ~ Lost Branch of Legend","영원정에 어서오세요. 여러 색상의 마나를 조합해 이상적인 덱을 구축하고, 환상향 각지의 환상소녀들과 대결하며, 달의 보물에 얽힌 이변을 뒤쫓으세요. 변화무쌍한 로그라이크와 함께 화려한 탄막을 즐겨보세요!",Alioth Studio,Alioth Studio,https://steamcdn-a.akamaihd.net/steam/apps/1140150/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1140150/ss_58850644e9abc9105e0d39ed647a786d300d1f16.116x65.jpg?t=1708688898,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1140150/ss_d9150237bdb6d89ed0d62b9c513c36fa454d9a2e.116x65.jpg?t=1708688898,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1140150/ss_e242a43fea06ccc18ffe39c68c8f7af87a902e1f.116x65.jpg?t=1708688898,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1140150/ss_196e479293d5f30cc191c824d5e7b99113a5970c.116x65.jpg?t=1708688898,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1140150/ss_d120a544a104b7d77f0de1f8e2fd834847ecd38e.116x65.jpg?t=1708688898,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1140150/ss_65f13b897c19927639b5db285de7827274611f48.116x65.jpg?t=1708688898,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1140150/ss_193648b1e3123c6eeead7a040cca32cf25354c65.116x65.jpg?t=1708688898,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1140150/ss_6a43aca46131b635cff313e6f05f9d3e3d998686.116x65.jpg?t=1708688898,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1140150/ss_cc36054e35483e606a5a4060de697a2aa1a870b5.116x65.jpg?t=1708688898,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1140150/ss_2ecf596dc7a1cbae4f06e68d58d5f7e1aa29820f.116x65.jpg?t=1708688898",steam
