title,url,date,tag,K-E,description,company,publisher,thumb,screenshot,platform
CARRION,https://store.steampowered.com/app/953490/CARRION/?snr=1_7_7_7000_150_12,2020년 7월 23일,"악당 주인공,픽셀 그래픽,고어,액션,인디",CARRION,CARRION은 알 수 없는 무정형 생물을 조종하는 역 공포 게임입니다.,Phobia Game Studio,Devolver Digital,https://steamcdn-a.akamaihd.net/steam/apps/953490/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/953490/ss_c1b99767813054012175e6dccfc1a13a04f01f8c.116x65.jpg?t=1711536476,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/953490/ss_1c428122c4097b4f40cbf058444d34aeaceb84d1.116x65.jpg?t=1711536476,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/953490/ss_b4856724be6c68d0826ba09dd14f19e65df6d856.116x65.jpg?t=1711536476,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/953490/ss_bc3a3b3c8e037420b8dec8fbac29770041845247.116x65.jpg?t=1711536476,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/953490/ss_5f53d9ba6f95568c6ce39dad483a0e0d5a5dd457.116x65.jpg?t=1711536476,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/953490/ss_c3e32b7d65be51f55818d441b983fe3b42015edb.116x65.jpg?t=1711536476,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/953490/ss_462e2e8b586b8ca5901111a95cc126f007d98843.116x65.jpg?t=1711536476,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/953490/ss_a86a9b8e5910f2f3f884b53bf51a6eeb3b646e08.116x65.jpg?t=1711536476,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/953490/ss_8b6e12215364e7cb4e401bfdbb9709f72bb4aa22.116x65.jpg?t=1711536476,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/953490/ss_85bfec758850d3942981ce6a64eba6e25c98e37d.116x65.jpg?t=1711536476",steam
로드모바일,https://store.steampowered.com/app/1041320/_/?snr=1_7_7_7000_150_12,2019년 6월 3일,"무료 플레이,전략,MMO,고어,전쟁,RPG","Lords Mobile Godzilla Kong War,로드모바일",최고의 실시간 전략 게임에서 전세계 유저들과 전투해보세요!,IGG SINGAPORE PTE. LTD.,IGG SINGAPORE PTE. LTD.,https://steamcdn-a.akamaihd.net/steam/apps/1041320/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1041320/ss_ff238a7192c8775aa0e41a736649778dad6a6a21.116x65.jpg?t=1706203692,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1041320/ss_7772162c81cd74c3454152a10d0d79dd618b7f27.116x65.jpg?t=1706203692,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1041320/ss_e474eff3dd019a87a8d7bee476b6c4c050a32b2c.116x65.jpg?t=1706203692,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1041320/ss_b03eabf5b54eb46bf0809d2e05eace7207a59929.116x65.jpg?t=1706203692,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1041320/ss_998be387fb7dd3a5ae2ed77e3da73fef4dec2033.116x65.jpg?t=1706203692",steam
Keep Talking and Nobody Explodes,https://store.steampowered.com/app/341800/Keep_Talking_and_Nobody_Explodes/?snr=1_7_7_7000_150_12,2015년 10월 9일,"협동,보드게임,로컬 멀티플레이어,파티 게임",Keep Talking and Nobody Explodes,"당신은 시한폭탄과 함께 혼자 방에 갇혀 있습니다. 당신의 친구들이 폭탄을 해체할 매뉴얼을 가지고 있으나, 그들은 폭탄을 볼 수 없지요. 그러니 여러분은 오직 대화로 이 상황을 풀어 가야 합니다 - 빠르게요! 이 로컬 협동 게임은 최소한 두 명, 또는 그 이상의 플레이어가 있어야 합니다.",Steel Crate Games,Steel Crate Games,https://steamcdn-a.akamaihd.net/steam/apps/341800/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/341800/ss_abc73634910974ec755ebab5f564691169998f35.116x65.jpg?t=1699020889,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/341800/ss_8f49e28ed96f65f8c1ee4b56eed0755f4099f241.116x65.jpg?t=1699020889,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/341800/ss_11c9963bc5d93a2c31857c94760305208fc9b023.116x65.jpg?t=1699020889,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/341800/ss_4ab1466d4d795cc8c233d37e76eccf00406fefb0.116x65.jpg?t=1699020889,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/341800/ss_fef5ac6e44c7192d686b340d757b02430470630d.116x65.jpg?t=1699020889,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/341800/ss_2a83404e46ded9a0fb5641b0d43308a570ec783e.116x65.jpg?t=1699020889,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/341800/ss_cc2b9077e4ef18bce146c8c678ec041cc1b617cc.116x65.jpg?t=1699020889,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/341800/ss_294fcb8f6d62b472de4616b3865c885519fea8c5.116x65.jpg?t=1699020889,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/341800/ss_e8b4076ad2c30f1b18fcb8e9a7ea21b3b12fc692.116x65.jpg?t=1699020889,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/341800/ss_6a596f16bfba54dae4b0c095e74a207cebb6e32d.116x65.jpg?t=1699020889,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/341800/ss_abacdee611c0cabeedc8c445ef52bea600417b07.116x65.jpg?t=1699020889,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/341800/ss_500e395ee3921f4ac337da72ff707c599365b933.116x65.jpg?t=1699020889,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/341800/ss_3ec575c0c8313ded192dd093f3cb7ff0d6aa80bc.116x65.jpg?t=1699020889",steam
Toodee and Topdee,https://store.steampowered.com/app/1303950/Toodee_and_Topdee/?snr=1_7_7_7000_150_12,2021년 8월 5일,"컨트롤러,퍼즐,다채로운,탑다운,퍼즐 플랫폼",Toodee and Topdee,"우주의 뒤틀림으로 인해 2D 플랫포머와 탑다운 퍼즐 차원이 하나가 되었습니다! 투디와 탑디를 바꿔가면서 각자의 독특한 시점을 활용해 어려운 도전을 극복하고 머리 아픈 퍼즐을 풀어 거대 보스를 물리치세요. 아, 협동 모드도 잊지 마세요!",dietzribi,dietzribi,https://steamcdn-a.akamaihd.net/steam/apps/1303950/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1303950/ss_21b6d53c616202b76a33f30d904d9f65241165ef.116x65.jpg?t=1689710444,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1303950/ss_370d2918bb2447917ef11a2f9c86a3c689e3e8cc.116x65.jpg?t=1689710444,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1303950/ss_967671a42159736445de51fb6b0ef55cdc7479b4.116x65.jpg?t=1689710444,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1303950/ss_d27e171d320637c26578f8580774dc126f8e0c95.116x65.jpg?t=1689710444,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1303950/ss_badb4be5a27a293b57dd0e5b63455f0d27dd1c44.116x65.jpg?t=1689710444,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1303950/ss_9c143c976e745d6e8ead61a241d3d7bd6b79b3bb.116x65.jpg?t=1689710444,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1303950/ss_dec2e7498f94e71f605dc03f7f2ab667fdb79fb9.116x65.jpg?t=1689710444",steam
Taxi Life: A City Driving Simulator,https://store.steampowered.com/app/1351240/Taxi_Life_A_City_Driving_Simulator/?snr=1_7_7_7000_150_12,2024년 3월 8일,"운전,시뮬레이션,오픈 월드,싱글 플레이어,3D",Taxi Life: A City Driving Simulator,자신의 자동차와 회사의 운전대를 잡고 바르셀로나 곳곳으로 승객을 나르며 회사를 성장시키세요! 잠들지 않는 도시의 교통 문제를 완화하는 데 이바지할 수 있을까요?,Simteract,Nacon,https://steamcdn-a.akamaihd.net/steam/apps/1351240/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1351240/ss_c91a864d098ba6120cb19db6cd102672d4a5c266.116x65.jpg?t=1710499739,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1351240/ss_02cb2109c783b0f24b4c829025547be2cb9cd17c.116x65.jpg?t=1710499739,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1351240/ss_8bb8da12efeace9d2930d3097a688309d7eea423.116x65.jpg?t=1710499739,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1351240/ss_fd0c1bb74f522cc63392d739d505bb90570c5fe1.116x65.jpg?t=1710499739,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1351240/ss_c3c7341450260747bf9ba74da1ecd9d46fcd9ce9.116x65.jpg?t=1710499739,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1351240/ss_ba2ef1584b17e1868b7e3c7e9978596a9dd8862f.116x65.jpg?t=1710499739,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1351240/ss_09b2a620740a6267b13df91b36ce028e53298bac.116x65.jpg?t=1710499739,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1351240/ss_eff74d11ca8954d5f7e32f7db461d7493cf3fa4a.116x65.jpg?t=1710499739,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1351240/ss_d93ec670b483b5628da88c9d96f5ced56110f2ab.116x65.jpg?t=1710499739",steam
Opus Magnum,https://store.steampowered.com/app/558990/Opus_Magnum/?snr=1_7_7_7000_150_12,2017년 12월 8일,"퍼즐,프로그래밍,인디,자동화,시뮬레이션",Opus Magnum,"Opus Magnum은 SpaceChem, Infinifactory, SHENZHEN I/O를 제작한 Zachtronics의 신작 퍼즐게임입니다. 연금술사들의 최첨단 도구인 변성 기관을 이용해 물약과 독을 만들어내는 기계들을 설계하고 만들어 내세요!",Zachtronics,Zachtronics,https://steamcdn-a.akamaihd.net/steam/apps/558990/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/558990/ss_e54f24ab7b2bebaee812be7e46e907ccc6323643.116x65.jpg?t=1667070364,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/558990/ss_e395f88a023ad623f64a622d343eee17e1e6ea9d.116x65.jpg?t=1667070364,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/558990/ss_0e35cab840c52b9d39b988d0b0c96b8fe9117264.116x65.jpg?t=1667070364,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/558990/ss_92c30b0f0d8737cfe8c0b70364bbb3712e2bdd43.116x65.jpg?t=1667070364,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/558990/ss_b699747de6a3335040160f7fc4af3b5158981b43.116x65.jpg?t=1667070364",steam
마피아 데피니티브 에디션,https://store.steampowered.com/app/1030840/_/?snr=1_7_7_7000_150_12,2020년 9월 25일,"오픈 월드,액션,풍부한 스토리,범죄,어드벤처","Mafia: Definitive Edition,마피아 데피니티브 에디션","우연히 마피아와 마주친 택시 운전사 토미 안젤로는 망설임을 안고 범죄 조직의 세계에 발을 들입니다. 살리에리 패밀리와 손을 잡는 것은 불편한 일이었지만, 그 보상의 유혹은 무시하기에는 너무 달콤했습니다.",Hangar 13,2K,https://steamcdn-a.akamaihd.net/steam/apps/1030840/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1030840/ss_f531c551d9794deafc1e45421b70e8d4c254aaca.116x65.jpg?t=1632420251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1030840/ss_c767fdc53c38f3a33214d27157aff6025bf38e58.116x65.jpg?t=1632420251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1030840/ss_53523304d2d0f9846c9c27059334629e8a83144e.116x65.jpg?t=1632420251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1030840/ss_010d8fc827531edf76010106acb78a75188db373.116x65.jpg?t=1632420251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1030840/ss_b78562d5fd27b42dc22b49c03c4d0bb5c0a2f043.116x65.jpg?t=1632420251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1030840/ss_26c3a97744cc90ee306b367ebd941146057c5893.116x65.jpg?t=1632420251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1030840/ss_a542b5e16973c6681192977fb0942e3dfe5b21de.116x65.jpg?t=1632420251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1030840/ss_1fbee8b68da144230bb462c48cd4a6e99d5416c4.116x65.jpg?t=1632420251,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1030840/ss_7a147e0dd092400229c6c1fd513625a62ae9a4eb.116x65.jpg?t=1632420251",steam
Fear Therapy,https://store.steampowered.com/app/1695840/Fear_Therapy/?snr=1_7_7_7000_150_12,2021년 12월 25일,"공포,멀티플레이어,협동,심리적 공포,인디",Fear Therapy,Fear Therapy는 멀티플레이어(1-4인) 및 싱글 플레이어 심리 공포 게임입니다. 너무 늦기 전에 퀘스트를 완료하고 공포의 집을 떠나세요! 사탄은 매초 화를 내며 그것을 억제할 수 없습니다.,Black Flag Studios,Black Flag Studios,https://steamcdn-a.akamaihd.net/steam/apps/1695840/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_92a8f31f5299ee1b965245c6e42e3d1ef810f06e.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_a092b90392b958751520c6e683095b2fa875c4ed.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_a3ce68fb559b8f0a009356a54bccf67a38fb3e81.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_aa838f642860165e9e10014c9b67279e7bfc0bcf.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_74bf5c8413addd7b0284b62f09d2c58e76206c83.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_481c3c2f6101ae90c63fa12234a877cea1d76737.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_0133cde5a48f9b0a3ffb883afd91197e6d17b866.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_9cb511fe62df14b36e2e11c5a851308afb38b91c.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_950d324a206c73add81d9d148f6145cabf005e4e.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_a13634462e113d3b30b0d320ed2fe9488495b9c3.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_d323b09279e53d492b476de5e74f4003fdbb364b.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_123afc7e8dbbcf3395474b78bfaf012db09c29d3.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_107c8b2f801295aa7bf452a6181d08357554ae42.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_d0202d8f2f9cfacee89ef877bd7451741c7c8dc0.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_cfd31c0702710f75b2868859bf1ad7b0945c32eb.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_64bbd1144ece97a582fe217d6344af277b908224.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_5096a30d92ca6f13952af73848164bed8df3e65b.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_3a49206da8ab2ad053c37cddb8dbfcb9c65279a8.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_dbdcaf49848fea889fc4bdb064e8061e79138959.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_07f1172ab2d95a725456e6a72a824718aae23cd9.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_0bdb03a55f32b846520fd7b8422c50d2e987abf4.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_ee6f59b53024fb3a642e9817c7a165c2f00e32d7.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_9ec1a2d404559fb4b44cddaea7b44fa86e829f26.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_3304d6c952f6e0f0cfd1585a83ace5f5257081fb.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_cf336aa4f0e58a95b4812b049529717b8194d608.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_3a8508c936bcf3dbe51d63ff3df7c44432a565b3.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_bc5061d2e0afc779a45cd5761096a2285a38d167.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_252f35006811798393fe704ce16d0efb299f6cd8.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_265692505183134858be56ef8a58508004bc3c7e.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_26883f1a71cd36e53b3ff5c9385727072c6cdd71.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_f710a94f2ab15bf3d4a70a23f347f06dc6499f3a.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_1d67c5dc31b9fe2a4ed0d69dfe32ac327f21d87b.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_21204ac7271d2d8341fd6cff1a39128c990af557.116x65.jpg?t=1685651338,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1695840/ss_23d2ab47162c6b1b84d2342e40bc8b049bbf6759.116x65.jpg?t=1685651338",steam
shapez,https://store.steampowered.com/app/1318690/shapez/?snr=1_7_7_7000_150_12,2020년 6월 7일,"자동화,기지 건설,자원관리,샌드박스,전략",shapez,shapez는 무한한 공간에서 점점 더 복잡한 도형의 생산과 조합을 자동화하는 공장을 짓는 게임입니다.,Tobias Springer,tobspr Games,https://steamcdn-a.akamaihd.net/steam/apps/1318690/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1318690/ss_ee76fa2e3259ab077b8a711b394cf6668d4ec93a.116x65.jpg?t=1711373074,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1318690/ss_13235b05cdd091dc835c68419fa440e6bbfd5114.116x65.jpg?t=1711373074,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1318690/ss_61485350ef27278b9986c183c6c31f1054a7a328.116x65.jpg?t=1711373074,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1318690/ss_c29698e5ed36295747bc6a6aec94a8ddcc0896ee.116x65.jpg?t=1711373074,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1318690/ss_72e11e9a4f32d1f9d464322698a29f8d8e3cd610.116x65.jpg?t=1711373074,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1318690/ss_745de21042356e854b505f5c6d117a9975c5850f.116x65.jpg?t=1711373074,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1318690/ss_36db98483820927d22c12361afe32262030bf839.116x65.jpg?t=1711373074,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1318690/ss_c5dfe9bfe62ed66ea74df0cd73d0709edd5f9a0d.116x65.jpg?t=1711373074,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1318690/ss_ae0b0a2881a3e383490b713f5930584000920193.116x65.jpg?t=1711373074,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1318690/ss_b6790c51cc24865faed6e02c86c479f4c8ae6088.116x65.jpg?t=1711373074,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1318690/ss_aebe262b458927b6c43f76608b1ad53cd7096e17.116x65.jpg?t=1711373074,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1318690/ss_93efbcea3e54c837f290b2293c10715d7839d69a.116x65.jpg?t=1711373074,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1318690/ss_e0f7da9f2b4e77278c74e724032c922b77fa44f7.116x65.jpg?t=1711373074,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1318690/ss_c64adcc25c3935b343b2a6c63e1bad55c7e7a0f5.116x65.jpg?t=1711373074,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1318690/ss_bff03f5015869dd98d298bbe67b7de02a2cf91a5.116x65.jpg?t=1711373074",steam
Vertical Kingdom,https://store.steampowered.com/app/1902870/Vertical_Kingdom/?snr=1_7_7_7000_150_12,2024년 4월 15일,"도시 건설,카드 게임,로그라이트,기지 건설",Vertical Kingdom,"높이높이 도시를 지어보세요! Vertical Kingdom은 반전이 있는 카드 기반 도시 건설 로그라이크입니다. 이 게임에서 건물은 수직으로밖에 건설할 수 없습니다. 여러분의 도시를 하늘 끝까지 건설해보세요. 탐사대를 이끌어 자원을 수집하고, 대도시를 건설하고, 머리 위로 끝없이 건물을 쌓아올리세요!",Farlight Games Industry,Freedom Games,https://steamcdn-a.akamaihd.net/steam/apps/1902870/library_600x900_2x.jpg,"https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1902870/ss_d65249c427cfc8af76ecd9ef7bab4571c18357ad.116x65.jpg?t=1715624407,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1902870/ss_9f311c398fe373d04f7feec49b76c2d95821144f.116x65.jpg?t=1715624407,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1902870/ss_af74705b1ed170aa4f7e0ca7c9c2e456c5f8a6ba.116x65.jpg?t=1715624407,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1902870/ss_c2e0ce9a1df2013fba5600a4ce390c2b163b3ae2.116x65.jpg?t=1715624407,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1902870/ss_561cbf529b7379422c2471b691ede226bd0a4470.116x65.jpg?t=1715624407,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1902870/ss_9b9d396fa4bcc126291abd717d08c1f1e06850e9.116x65.jpg?t=1715624407,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1902870/ss_ac4d8928332632758020a0984601938301dc8e60.116x65.jpg?t=1715624407,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1902870/ss_7cbd1889419354b19419e67b40ee6510c0f3f531.116x65.jpg?t=1715624407,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1902870/ss_c8fd68639ff7080eb2f636fa9031631e46925c88.116x65.jpg?t=1715624407,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1902870/ss_8e144bf49ea756b376ec9e63a9a95e8abf02ab47.116x65.jpg?t=1715624407,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1902870/ss_1d8d31df3541314761c3c5dbe13d97b26b733982.116x65.jpg?t=1715624407,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1902870/ss_81f9a8a80fed47bdb4479123c727a506adba6f87.116x65.jpg?t=1715624407",steam
